date,id_medicament,entree,sortie,stock_fin
2025-05-30,M08,0,1,345
2025-05-31,M08,0,1,344
2025-06-01,M08,0,0,344
2025-06-02,M08,0,2,342
2025-06-03,M08,0,2,340
2025-06-04,M08,0,4,336
2025-06-05,M08,0,6,330
2025-06-06,M08,0,4,326
2025-06-07,M08,0,3,323
2025-06-08,M08,47,4,366
2025-06-09,M08,0,5,361
2025-06-10,M08,0,4,357
2025-06-11,M08,0,7,350
2025-06-12,M08,0,2,348
2025-06-13,M08,0,4,344
2025-06-14,M08,0,7,337
2025-06-15,M08,0,2,335
2025-06-16,M08,0,0,335
2025-06-17,M08,0,2,333
2025-06-18,M08,0,1,332
2025-06-19,M08,0,5,327
2025-06-20,M08,0,4,323
2025-06-21,M08,0,3,320
2025-06-22,M08,57,3,374
2025-06-23,M08,0,3,371
2025-06-24,M08,0,3,368
2025-06-25,M08,0,2,366
2025-06-26,M08,0,3,363
2025-06-27,M08,0,2,361
2025-06-28,M08,0,0,361
2025-06-29,M08,0,2,359
2025-06-30,M08,0,3,356
2025-07-01,M08,0,1,355
2025-07-02,M08,0,4,351
2025-07-03,M08,0,4,347
2025-07-04,M08,0,1,346
2025-07-05,M08,0,3,343
2025-07-06,M08,0,7,336
2025-07-07,M08,0,6,330
2025-07-08,M08,41,2,369
2025-07-09,M08,0,6,363
2025-07-10,M08,0,3,360
2025-07-11,M08,0,3,357
2025-07-12,M08,0,2,355
2025-07-13,M08,0,5,350
2025-07-14,M08,0,5,345
2025-07-15,M08,0,1,344
2025-07-16,M08,0,1,343
2025-07-17,M08,0,7,336
2025-07-18,M08,0,2,334
2025-07-19,M08,0,2,332
2025-07-20,M08,0,2,330
2025-07-21,M08,0,2,328
2025-07-22,M08,52,1,379
2025-07-23,M08,0,6,373
2025-07-24,M08,0,3,370
2025-07-25,M08,0,5,365
2025-07-26,M08,0,4,361
2025-07-27,M08,0,2,359
2025-07-28,M08,0,3,356
2025-07-29,M08,0,2,354
2025-07-30,M08,0,0,354
2025-07-31,M08,0,5,349
2025-08-01,M08,0,3,346
2025-08-02,M08,0,4,342
2025-08-03,M08,0,3,339
2025-08-04,M08,0,4,335
2025-08-05,M08,0,5,330
2025-08-06,M08,0,1,329
2025-08-07,M08,0,1,328
2025-08-08,M08,50,4,374
2025-08-09,M08,0,3,371
2025-08-10,M08,0,3,368
2025-08-11,M08,0,3,365
2025-08-12,M08,0,2,363
2025-08-13,M08,0,4,359
2025-08-14,M08,0,3,356
2025-08-15,M08,0,2,354
2025-08-16,M08,0,1,353
2025-08-17,M08,0,1,352
2025-08-18,M08,0,1,351
2025-08-19,M08,0,4,347
2025-08-20,M08,0,3,344
2025-08-21,M08,0,5,339
2025-08-22,M08,46,2,383
2025-08-23,M08,0,6,377
2025-08-24,M08,0,3,374
2025-08-25,M08,0,2,372
2025-08-26,M08,0,1,371
2025-08-27,M08,0,1,370
2025-08-28,M08,0,3,367
2025-08-29,M08,0,1,366
2025-08-30,M08,0,2,364
2025-08-31,M08,0,2,362
2025-09-01,M08,0,0,362
2025-09-02,M08,0,1,361
2025-09-03,M08,0,5,356
2025-09-04,M08,0,3,353
2025-09-05,M08,0,5,348
2025-09-06,M08,0,2,346
2025-09-07,M08,0,4,342
2025-09-08,M08,49,2,389
2025-09-09,M08,0,1,388
2025-09-10,M08,0,1,387
2025-09-11,M08,0,8,379
2025-09-12,M08,0,3,376
2025-09-13,M08,0,3,373
2025-09-14,M08,0,3,370
2025-09-15,M08,0,3,367
2025-09-16,M08,0,3,364
2025-09-17,M08,0,3,361
2025-09-18,M08,0,2,359
2025-09-19,M08,0,2,357
2025-09-20,M08,0,3,354
2025-09-21,M08,0,2,352
2025-09-22,M08,47,4,395
2025-09-23,M08,0,2,393
2025-09-24,M08,0,2,391
2025-09-25,M08,0,1,390
2025-09-26,M08,0,3,387
2025-09-27,M08,0,5,382
2025-09-28,M08,0,2,380
2025-09-29,M08,0,5,375
2025-09-30,M08,0,0,375
2025-10-01,M08,0,0,375
2025-10-02,M08,0,4,371
2025-10-03,M08,0,3,368
2025-10-04,M08,0,4,364
2025-10-05,M08,0,4,360
2025-10-06,M08,0,1,359
2025-10-07,M08,0,3,356
2025-10-08,M08,51,5,402
2025-10-09,M08,0,3,399
2025-10-10,M08,0,5,394
2025-10-11,M08,0,9,385
2025-10-12,M08,0,2,383
2025-10-13,M08,0,5,378
2025-10-14,M08,0,4,374
2025-10-15,M08,0,1,373
2025-10-16,M08,0,3,370
2025-10-17,M08,0,1,369
2025-10-18,M08,0,3,366
2025-10-19,M08,0,3,363
2025-10-20,M08,0,3,360
2025-10-21,M08,0,5,355
2025-10-22,M08,49,3,401
2025-10-23,M08,0,2,399
2025-10-24,M08,0,1,398
2025-10-25,M08,0,3,395
2025-10-26,M08,0,3,392
2025-10-27,M08,0,3,389
2025-10-28,M08,0,0,389
2025-10-29,M08,0,7,382
2025-10-30,M08,0,6,376
2025-10-31,M08,0,4,372
2025-11-01,M08,0,4,368
2025-11-02,M08,0,1,367
2025-11-03,M08,0,2,365
2025-11-04,M08,0,4,361
2025-11-05,M08,0,3,358
2025-11-06,M08,0,3,355
2025-11-07,M08,0,4,351
2025-11-08,M08,42,3,390
2025-11-09,M08,0,3,387
2025-11-10,M08,0,1,386
2025-11-11,M08,0,4,382
2025-11-12,M08,0,3,379
2025-11-13,M08,0,4,375
2025-11-14,M08,0,1,374
2025-11-15,M08,0,3,371
2025-11-16,M08,0,2,369
2025-11-17,M08,0,1,368
2025-11-18,M08,0,0,368
2025-11-19,M08,0,4,364
2025-11-20,M08,0,6,358
2025-11-21,M08,0,4,354
2025-11-22,M08,56,0,410
2025-11-23,M08,0,2,408
2025-11-24,M08,0,1,407
2025-11-25,M08,0,4,403
2025-11-26,M08,0,4,399
2025-11-27,M08,0,2,397
2025-11-28,M08,0,6,391
2025-11-29,M08,0,4,387
2025-11-30,M08,0,3,384
2025-12-01,M08,0,4,380
2025-12-02,M08,0,2,378
2025-12-03,M08,0,4,374
2025-12-04,M08,0,2,372
2025-12-05,M08,0,0,372
2025-12-06,M08,0,1,371
2025-12-07,M08,0,3,368
2025-12-08,M08,42,2,408
2025-12-09,M08,0,1,407
2025-12-10,M08,0,0,407
2025-12-11,M08,0,0,407
2025-12-12,M08,0,2,405
2025-12-13,M08,0,2,403
2025-12-14,M08,0,2,401
2025-12-15,M08,0,4,397
2025-12-16,M08,0,4,393
2025-12-17,M08,0,0,393
2025-12-18,M08,0,1,392
2025-12-19,M08,0,5,387
2025-12-20,M08,0,3,384
2025-12-21,M08,0,1,383
2025-12-22,M08,48,4,427
2025-12-23,M08,0,0,427
2025-12-24,M08,0,1,426
2025-12-25,M08,0,1,425
2025-12-26,M08,0,2,423
2025-12-27,M08,0,0,423
2025-12-28,M08,0,3,420
2025-12-29,M08,0,3,417
2025-12-30,M08,0,4,413
2025-12-31,M08,0,0,413
2026-01-01,M08,0,4,409
2026-01-02,M08,0,1,408
2026-01-03,M08,0,3,405
2026-01-04,M08,0,0,405
2026-01-05,M08,0,5,400
2026-01-06,M08,0,1,399
2026-01-07,M08,0,4,395
2026-01-08,M08,40,4,431
2026-01-09,M08,0,4,427
2026-01-10,M08,0,6,421
2026-01-11,M08,0,3,418
2026-01-12,M08,0,6,412
2026-01-13,M08,0,3,409
2026-01-14,M08,0,0,409
2026-01-15,M08,0,3,406
2026-01-16,M08,0,2,404
2026-01-17,M08,0,3,401
2026-01-18,M08,0,5,396
2026-01-19,M08,0,5,391
2026-01-20,M08,0,1,390
2026-01-21,M08,0,1,389
2026-01-22,M08,39,4,424
2026-01-23,M08,0,3,421
2026-01-24,M08,0,2,419
2026-01-25,M08,0,4,415
2026-01-26,M08,0,4,411
2026-01-27,M08,0,1,410
2026-01-28,M08,0,5,405
2026-01-29,M08,0,5,400
2026-01-30,M08,0,3,397
2026-01-31,M08,0,5,392
2026-02-01,M08,0,1,391
2026-02-02,M08,0,3,388
2026-02-03,M08,0,8,380
2026-02-04,M08,0,2,378
2026-02-05,M08,0,3,375
2026-02-06,M08,0,4,371
2026-02-07,M08,0,1,370
2026-02-08,M08,50,2,418
2026-02-09,M08,0,2,416
2026-02-10,M08,0,1,415
2026-02-11,M08,0,6,409
2026-02-12,M08,0,3,406
2026-02-13,M08,0,3,403
2026-02-14,M08,0,0,403
2026-02-15,M08,0,1,402
2026-02-16,M08,0,4,398
2026-02-17,M08,0,3,395
2026-02-18,M08,0,5,390
2026-02-19,M08,0,3,387
2026-02-20,M08,0,3,384
2026-02-21,M08,0,6,378
2026-02-22,M08,47,3,422
2026-02-23,M08,0,2,420
2026-02-24,M08,0,4,416
2026-02-25,M08,0,2,414
2026-02-26,M08,0,3,411
2026-02-27,M08,0,3,408
2026-02-28,M08,0,3,405
2026-03-01,M08,0,2,403
2026-03-02,M08,0,4,399
2026-03-03,M08,0,5,394
2026-03-04,M08,0,2,392
2026-03-05,M08,0,4,388
2026-03-06,M08,0,9,379
2026-03-07,M08,0,4,375
2026-03-08,M08,46,2,419
2026-03-09,M08,0,5,414
2026-03-10,M08,0,6,408
2026-03-11,M08,0,6,402
2026-03-12,M08,0,4,398
2026-03-13,M08,0,5,393
2026-03-14,M08,0,3,390
2026-03-15,M08,0,2,388
2026-03-16,M08,0,2,386
2026-03-17,M08,0,0,386
2026-03-18,M08,0,3,383
2026-03-19,M08,0,2,381
2026-03-20,M08,0,1,380
2026-03-21,M08,0,3,377
2026-03-22,M08,45,2,420
2026-03-23,M08,0,3,417
2026-03-24,M08,0,2,415
2026-03-25,M08,0,6,409
2026-03-26,M08,0,2,407
2026-03-27,M08,0,3,404
2026-03-28,M08,0,3,401
2026-03-29,M08,0,4,397
2026-03-30,M08,0,2,395
2026-03-31,M08,0,4,391
2026-04-01,M08,0,2,389
2026-04-02,M08,0,1,388
2026-04-03,M08,0,3,385
2026-04-04,M08,0,3,382
2026-04-05,M08,0,2,380
2026-04-06,M08,0,5,375
2026-04-07,M08,0,2,373
2026-04-08,M08,51,3,421
2026-04-09,M08,0,1,420
2026-04-10,M08,0,1,419
2026-04-11,M08,0,2,417
2026-04-12,M08,0,2,415
2026-04-13,M08,0,4,411
2026-04-14,M08,0,3,408
2026-04-15,M08,0,7,401
2026-04-16,M08,0,2,399
2026-04-17,M08,0,3,396
2026-04-18,M08,0,0,396
2026-04-19,M08,0,2,394
2026-04-20,M08,0,3,391
2026-04-21,M08,0,1,390
2026-04-22,M08,37,4,423
2026-04-23,M08,0,1,422
2026-04-24,M08,0,5,417
2026-04-25,M08,0,4,413
2026-04-26,M08,0,2,411
2026-04-27,M08,0,0,411
2026-04-28,M08,0,1,410
2026-04-29,M08,0,3,407
2026-04-30,M08,0,1,406
2026-05-01,M08,0,3,403
2026-05-02,M08,0,5,398
2026-05-03,M08,0,2,396
2026-05-04,M08,0,0,396
2026-05-05,M08,0,5,391
2026-05-06,M08,0,3,388
2026-05-07,M08,0,2,386
2026-05-08,M08,53,3,436
2026-05-09,M08,0,2,434
2026-05-10,M08,0,4,430
2026-05-11,M08,0,0,430
2026-05-12,M08,0,2,428
2026-05-13,M08,0,2,426
2026-05-14,M08,0,2,424
2026-05-15,M08,0,4,420
2026-05-16,M08,0,6,414
2026-05-17,M08,0,3,411
2026-05-18,M08,0,2,409
2026-05-19,M08,0,5,404
2026-05-20,M08,0,2,402
2026-05-21,M08,0,2,400
2026-05-22,M08,32,0,432
2026-05-23,M08,0,5,427
2026-05-24,M08,0,1,426
2026-05-25,M08,0,4,422
2026-05-26,M08,0,3,419
2026-05-27,M08,0,4,415
2026-05-28,M08,0,1,414
2026-05-29,M08,0,3,411
2026-05-30,M08,0,3,408
2026-05-31,M08,0,5,403
2026-06-01,M08,0,4,399
2026-06-02,M08,0,3,396
2026-06-03,M08,0,3,393
2026-06-04,M08,0,7,386
2026-06-05,M08,0,3,383
2026-06-06,M08,0,5,378
2026-06-07,M08,0,1,377
2026-06-08,M08,58,1,434
2026-06-09,M08,0,2,432
2026-06-10,M08,0,4,428
2026-06-11,M08,0,3,425
2026-06-12,M08,0,3,422
2026-06-13,M08,0,1,421
2026-06-14,M08,0,2,419
2026-06-15,M08,0,2,417
2026-06-16,M08,0,1,416
2026-06-17,M08,0,1,415
2026-06-18,M08,0,2,413
2026-06-19,M08,0,0,413
2026-06-20,M08,0,2,411
2026-06-21,M08,0,3,408
2026-06-22,M08,53,2,459
2026-06-23,M08,0,3,456
2026-06-24,M08,0,0,456
2026-06-25,M08,0,4,452
2026-06-26,M08,0,3,449
2026-06-27,M08,0,2,447
2026-06-28,M08,0,4,443
2026-06-29,M08,0,3,440
2026-06-30,M08,0,2,438
2026-07-01,M08,0,3,435
2026-07-02,M08,0,6,429
2026-07-03,M08,0,1,428
2026-07-04,M08,0,1,427
2026-07-05,M08,0,3,424
2026-07-06,M08,0,3,421
2026-07-07,M08,0,0,421
2026-07-08,M08,52,3,470
2026-07-09,M08,0,3,467
2026-07-10,M08,0,3,464
2026-07-11,M08,0,3,461
2026-07-12,M08,0,2,459
2026-07-13,M08,0,7,452
2026-07-14,M08,0,2,450
2026-07-15,M08,0,4,446
2026-07-16,M08,0,6,440
2026-07-17,M08,0,1,439
2026-07-18,M08,0,3,436
2026-07-19,M08,0,3,433
2026-07-20,M08,0,1,432
2026-07-21,M08,0,2,430
2026-07-22,M08,48,2,476
2026-07-23,M08,0,4,472
2026-07-24,M08,0,2,470
2026-07-25,M08,0,5,465
2026-07-26,M08,0,10,455
2026-07-27,M08,0,4,451
2026-07-28,M08,0,4,447
2026-07-29,M08,0,4,443
2026-07-30,M08,0,1,442
2026-07-31,M08,0,4,438
2026-08-01,M08,0,3,435
2026-08-02,M08,0,3,432
2026-08-03,M08,0,2,430
2026-08-04,M08,0,2,428
2026-08-05,M08,0,4,424
2026-08-06,M08,0,3,421
2026-08-07,M08,0,5,416
2026-08-08,M08,54,4,466
2026-08-09,M08,0,1,465
2026-08-10,M08,0,0,465
2026-08-11,M08,0,2,463
2026-08-12,M08,0,1,462
2026-08-13,M08,0,5,457
2026-08-14,M08,0,2,455
2026-08-15,M08,0,5,450
2026-08-16,M08,0,5,445
2026-08-17,M08,0,3,442
2026-08-18,M08,0,3,439
2026-08-19,M08,0,1,438
2026-08-20,M08,0,2,436
2026-08-21,M08,0,2,434
2026-08-22,M08,39,2,471
2026-08-23,M08,0,3,468
2026-08-24,M08,0,2,466
2026-08-25,M08,0,8,458
2026-08-26,M08,0,2,456
2026-08-27,M08,0,3,453
2026-08-28,M08,0,8,445
2026-08-29,M08,0,1,444
2026-08-30,M08,0,1,443
2026-08-31,M08,0,5,438
2026-09-01,M08,0,7,431
2026-09-02,M08,0,3,428
2026-09-03,M08,0,3,425
2026-09-04,M08,0,2,423
2026-09-05,M08,0,5,418
2026-09-06,M08,0,1,417
2026-09-07,M08,0,0,417
2026-09-08,M08,56,2,471
2026-09-09,M08,0,3,468
2026-09-10,M08,0,3,465
2026-09-11,M08,0,6,459
2026-09-12,M08,0,4,455
2026-09-13,M08,0,3,452
2026-09-14,M08,0,4,448
2026-09-15,M08,0,2,446
2026-09-16,M08,0,1,445
2026-09-17,M08,0,5,440
2026-09-18,M08,0,2,438
2026-09-19,M08,0,1,437
2026-09-20,M08,0,3,434
2026-09-21,M08,0,7,427
2026-09-22,M08,49,3,473
2026-09-23,M08,0,2,471
2026-09-24,M08,0,3,468
2026-09-25,M08,0,5,463
2026-09-26,M08,0,7,456
2026-09-27,M08,0,1,455
2026-09-28,M08,0,6,449
2026-09-29,M08,0,1,448
2026-09-30,M08,0,2,446
2026-10-01,M08,0,7,439
2026-10-02,M08,0,7,432
2026-10-03,M08,0,5,427
2026-10-04,M08,0,6,421
2026-10-05,M08,0,7,414
2026-10-06,M08,0,4,410
2026-10-07,M08,0,1,409
2026-10-08,M08,47,1,455
2026-10-09,M08,0,0,455
2026-10-10,M08,0,4,451
2026-10-11,M08,0,1,450
2026-10-12,M08,0,4,446
2026-10-13,M08,0,2,444
2026-10-14,M08,0,1,443
2026-10-15,M08,0,0,443
2026-10-16,M08,0,5,438
2026-10-17,M08,0,1,437
2026-10-18,M08,0,1,436
2026-10-19,M08,0,2,434
2026-10-20,M08,0,1,433
2026-10-21,M08,0,3,430
2026-10-22,M08,61,1,490
2026-10-23,M08,0,7,483
2026-10-24,M08,0,2,481
2026-10-25,M08,0,3,478
2026-10-26,M08,0,2,476
2026-10-27,M08,0,6,470
2026-10-28,M08,0,6,464
2026-10-29,M08,0,3,461
2026-10-30,M08,0,6,455
2026-10-31,M08,0,3,452
2026-11-01,M08,0,6,446
2026-11-02,M08,0,1,445
2026-11-03,M08,0,5,440
2026-11-04,M08,0,0,440
2026-11-05,M08,0,3,437
2026-11-06,M08,0,4,433
2026-11-07,M08,0,2,431
2026-11-08,M08,46,4,473
2026-11-09,M08,0,1,472
2026-11-10,M08,0,3,469
2026-11-11,M08,0,2,467
2026-11-12,M08,0,2,465
2026-11-13,M08,0,2,463
2026-11-14,M08,0,4,459
2026-11-15,M08,0,6,453
2026-11-16,M08,0,0,453
2026-11-17,M08,0,0,453
2026-11-18,M08,0,3,450
2026-11-19,M08,0,4,446
2026-11-20,M08,0,3,443
2026-11-21,M08,0,1,442
2026-11-22,M08,58,4,496
2026-11-23,M08,0,2,494
2026-11-24,M08,0,4,490
2026-11-25,M08,0,2,488
2026-11-26,M08,0,3,485
2026-11-27,M08,0,4,481
2026-11-28,M08,0,3,478
2026-11-29,M08,0,3,475
2026-11-30,M08,0,6,469
2026-12-01,M08,0,2,467
2026-12-02,M08,0,4,463
2026-12-03,M08,0,3,460
2026-12-04,M08,0,2,458
2026-12-05,M08,0,0,458
2026-12-06,M08,0,2,456
2026-12-07,M08,0,2,454
2026-12-08,M08,39,4,489
2026-12-09,M08,0,6,483
2026-12-10,M08,0,5,478
2026-12-11,M08,0,2,476
2026-12-12,M08,0,3,473
2026-12-13,M08,0,3,470
2026-12-14,M08,0,2,468
2026-12-15,M08,0,3,465
2026-12-16,M08,0,1,464
2026-12-17,M08,0,5,459
2026-12-18,M08,0,2,457
2026-12-19,M08,0,6,451
2026-12-20,M08,0,1,450
2026-12-21,M08,0,4,446
2026-12-22,M08,38,5,479
2026-12-23,M08,0,3,476
2026-12-24,M08,0,4,472
2026-12-25,M08,0,1,471
2026-12-26,M08,0,0,471
2026-12-27,M08,0,2,469
2026-12-28,M08,0,4,465
2026-12-29,M08,0,2,463
2026-12-30,M08,0,7,456
2026-12-31,M08,0,1,455
2025-01-01,M09,0,5,595
2025-01-02,M09,0,4,591
2025-01-03,M09,0,10,581
2025-01-04,M09,0,5,576
2025-01-05,M09,0,2,574
2025-01-06,M09,0,4,570
2025-01-07,M09,0,9,561
2025-01-08,M09,0,9,552
2025-01-09,M09,77,3,626
2025-01-10,M09,0,4,622
2025-01-11,M09,0,3,619
2025-01-12,M09,0,2,617
2025-01-13,M09,0,3,614
2025-01-14,M09,0,8,606
2025-01-15,M09,0,5,601
2025-01-16,M09,0,2,599
2025-01-17,M09,0,3,596
2025-01-18,M09,0,6,590
2025-01-19,M09,0,8,582
2025-01-20,M09,0,2,580
2025-01-21,M09,0,4,576
2025-01-22,M09,0,5,571
2025-01-23,M09,80,4,647
2025-01-24,M09,0,4,643
2025-01-25,M09,0,8,635
2025-01-26,M09,0,6,629
2025-01-27,M09,0,4,625
2025-01-28,M09,0,3,622
2025-01-29,M09,0,6,616
2025-01-30,M09,0,3,613
2025-01-31,M09,0,6,607
2025-02-01,M09,0,6,601
2025-02-02,M09,0,5,596
2025-02-03,M09,0,2,594
2025-02-04,M09,0,6,588
2025-02-05,M09,0,12,576
2025-02-06,M09,0,6,570
2025-02-07,M09,0,7,563
2025-02-08,M09,0,5,558
2025-02-09,M09,80,5,633
2025-02-10,M09,0,4,629
2025-02-11,M09,0,6,623
2025-02-12,M09,0,4,619
2025-02-13,M09,0,7,612
2025-02-14,M09,0,5,607
2025-02-15,M09,0,7,600
2025-02-16,M09,0,5,595
2025-02-17,M09,0,6,589
2025-02-18,M09,0,8,581
2025-02-19,M09,0,3,578
2025-02-20,M09,0,9,569
2025-02-21,M09,0,6,563
2025-02-22,M09,0,6,557
2025-02-23,M09,64,5,616
2025-02-24,M09,0,8,608
2025-02-25,M09,0,4,604
2025-02-26,M09,0,4,600
2025-02-27,M09,0,1,599
2025-02-28,M09,0,6,593
2025-03-01,M09,0,4,589
2025-03-02,M09,0,6,583
2025-03-03,M09,0,2,581
2025-03-04,M09,0,10,571
2025-03-05,M09,0,10,561
2025-03-06,M09,0,6,555
2025-03-07,M09,0,2,553
2025-03-08,M09,0,3,550
2025-03-09,M09,66,2,614
2025-03-10,M09,0,4,610
2025-03-11,M09,0,3,607
2025-03-12,M09,0,6,601
2025-03-13,M09,0,6,595
2025-03-14,M09,0,4,591
2025-03-15,M09,0,7,584
2025-03-16,M09,0,3,581
2025-03-17,M09,0,7,574
2025-03-18,M09,0,7,567
2025-03-19,M09,0,4,563
2025-03-20,M09,0,6,557
2025-03-21,M09,0,3,554
2025-03-22,M09,0,4,550
2025-03-23,M09,78,5,623
2025-03-24,M09,0,4,619
2025-03-25,M09,0,2,617
2025-03-26,M09,0,1,616
2025-03-27,M09,0,2,614
2025-03-28,M09,0,2,612
2025-03-29,M09,0,5,607
2025-03-30,M09,0,4,603
2025-03-31,M09,0,1,602
2025-04-01,M09,0,3,599
2025-04-02,M09,0,10,589
2025-04-03,M09,0,7,582
2025-04-04,M09,0,6,576
2025-04-05,M09,0,4,572
2025-04-06,M09,0,5,567
2025-04-07,M09,0,5,562
2025-04-08,M09,0,7,555
2025-04-09,M09,81,8,628
2025-04-10,M09,0,2,626
2025-04-11,M09,0,8,618
2025-04-12,M09,0,3,615
2025-04-13,M09,0,8,607
2025-04-14,M09,0,4,603
2025-04-15,M09,0,8,595
2025-04-16,M09,0,2,593
2025-04-17,M09,0,7,586
2025-04-18,M09,0,10,576
2025-04-19,M09,0,5,571
2025-04-20,M09,0,4,567
2025-04-21,M09,0,4,563
2025-04-22,M09,0,9,554
2025-04-23,M09,71,4,621
2025-04-24,M09,0,5,616
2025-04-25,M09,0,8,608
2025-04-26,M09,0,3,605
2025-04-27,M09,0,10,595
2025-04-28,M09,0,7,588
2025-04-29,M09,0,8,580
2025-04-30,M09,0,7,573
2025-05-01,M09,0,6,567
2025-05-02,M09,0,4,563
2025-05-03,M09,0,6,557
2025-05-04,M09,0,1,556
2025-05-05,M09,0,3,553
2025-05-06,M09,0,6,547
2025-05-07,M09,0,11,536
2025-05-08,M09,0,9,527
2025-05-09,M09,73,5,595
2025-05-10,M09,0,4,591
2025-05-11,M09,0,7,584
2025-05-12,M09,0,1,583
2025-05-13,M09,0,4,579
2025-05-14,M09,0,1,578
2025-05-15,M09,0,3,575
2025-05-16,M09,0,7,568
2025-05-17,M09,0,8,560
2025-05-18,M09,0,5,555
2025-05-19,M09,0,7,548
2025-05-20,M09,0,2,546
2025-05-21,M09,0,5,541
2025-05-22,M09,0,9,532
2025-05-23,M09,83,7,608
2025-05-24,M09,0,4,604
2025-05-25,M09,0,7,597
2025-05-26,M09,0,7,590
2025-05-27,M09,0,6,584
2025-05-28,M09,0,4,580
2025-05-29,M09,0,4,576
2025-05-30,M09,0,5,571
2025-05-31,M09,0,6,565
2025-06-01,M09,0,5,560
2025-06-02,M09,0,1,559
2025-06-03,M09,0,5,554
2025-06-04,M09,0,7,547
2025-06-05,M09,0,6,541
2025-06-06,M09,0,6,535
2025-06-07,M09,0,8,527
2025-06-08,M09,0,4,523
2025-06-09,M09,88,7,604
2025-06-10,M09,0,7,597
2025-06-11,M09,0,10,587
2025-06-12,M09,0,6,581
2025-06-13,M09,0,5,576
2025-06-14,M09,0,7,569
2025-06-15,M09,0,4,565
2025-06-16,M09,0,5,560
2025-06-17,M09,0,1,559
2025-06-18,M09,0,4,555
2025-06-19,M09,0,5,550
2025-06-20,M09,0,5,545
2025-06-21,M09,0,6,539
2025-06-22,M09,0,6,533
2025-06-23,M09,83,1,615
2025-06-24,M09,0,2,613
2025-06-25,M09,0,8,605
2025-06-26,M09,0,5,600
2025-06-27,M09,0,7,593
2025-06-28,M09,0,7,586
2025-06-29,M09,0,3,583
2025-06-30,M09,0,4,579
2025-07-01,M09,0,6,573
2025-07-02,M09,0,5,568
2025-07-03,M09,0,5,563
2025-07-04,M09,0,9,554
2025-07-05,M09,0,5,549
2025-07-06,M09,0,4,545
2025-07-07,M09,0,4,541
2025-07-08,M09,0,6,535
2025-07-09,M09,70,8,597
2025-07-10,M09,0,10,587
2025-07-11,M09,0,11,576
2025-07-12,M09,0,10,566
2025-07-13,M09,0,2,564
2025-07-14,M09,0,8,556
2025-07-15,M09,0,5,551
2025-07-16,M09,0,7,544
2025-07-17,M09,0,6,538
2025-07-18,M09,0,7,531
2025-07-19,M09,0,9,522
2025-07-20,M09,0,6,516
2025-07-21,M09,0,7,509
2025-07-22,M09,0,3,506
2025-07-23,M09,65,8,563
2025-07-24,M09,0,6,557
2025-07-25,M09,0,6,551
2025-07-26,M09,0,3,548
2025-07-27,M09,0,7,541
2025-07-28,M09,0,4,537
2025-07-29,M09,0,4,533
2025-07-30,M09,0,2,531
2025-07-31,M09,0,3,528
2025-08-01,M09,0,3,525
2025-08-02,M09,0,4,521
2025-08-03,M09,0,4,517
2025-08-04,M09,0,5,512
2025-08-05,M09,0,7,505
2025-08-06,M09,0,2,503
2025-08-07,M09,0,8,495
2025-08-08,M09,0,4,491
2025-08-09,M09,79,6,564
2025-08-10,M09,0,5,559
2025-08-11,M09,0,2,557
2025-08-12,M09,0,2,555
2025-08-13,M09,0,9,546
2025-08-14,M09,0,4,542
2025-08-15,M09,0,3,539
2025-08-16,M09,0,8,531
2025-08-17,M09,0,3,528
2025-08-18,M09,0,4,524
2025-08-19,M09,0,6,518
2025-08-20,M09,0,6,512
2025-08-21,M09,0,2,510
2025-08-22,M09,0,5,505
2025-08-23,M09,78,2,581
2025-08-24,M09,0,4,577
2025-08-25,M09,0,3,574
2025-08-26,M09,0,7,567
2025-08-27,M09,0,3,564
2025-08-28,M09,0,5,559
2025-08-29,M09,0,6,553
2025-08-30,M09,0,2,551
2025-08-31,M09,0,9,542
2025-09-01,M09,0,8,534
2025-09-02,M09,0,2,532
2025-09-03,M09,0,6,526
2025-09-04,M09,0,8,518
2025-09-05,M09,0,2,516
2025-09-06,M09,0,5,511
2025-09-07,M09,0,7,504
2025-09-08,M09,0,1,503
2025-09-09,M09,65,2,566
2025-09-10,M09,0,5,561
2025-09-11,M09,0,4,557
2025-09-12,M09,0,6,551
2025-09-13,M09,0,6,545
2025-09-14,M09,0,4,541
2025-09-15,M09,0,4,537
2025-09-16,M09,0,5,532
2025-09-17,M09,0,5,527
2025-09-18,M09,0,6,521
2025-09-19,M09,0,4,517
2025-09-20,M09,0,5,512
2025-09-21,M09,0,7,505
2025-09-22,M09,0,8,497
2025-09-23,M09,66,5,558
2025-09-24,M09,0,4,554
2025-09-25,M09,0,8,546
2025-09-26,M09,0,7,539
2025-09-27,M09,0,4,535
2025-09-28,M09,0,4,531
2025-09-29,M09,0,8,523
2025-09-30,M09,0,6,517
2025-10-01,M09,0,8,509
2025-10-02,M09,0,6,503
2025-10-03,M09,0,3,500
2025-10-04,M09,0,8,492
2025-10-05,M09,0,8,484
2025-10-06,M09,0,6,478
2025-10-07,M09,0,4,474
2025-10-08,M09,0,4,470
2025-10-09,M09,70,3,537
2025-10-10,M09,0,6,531
2025-10-11,M09,0,1,530
2025-10-12,M09,0,3,527
2025-10-13,M09,0,8,519
2025-10-14,M09,0,7,512
2025-10-15,M09,0,4,508
2025-10-16,M09,0,7,501
2025-10-17,M09,0,5,496
2025-10-18,M09,0,4,492
2025-10-19,M09,0,6,486
