id_facture,id_client,date_facture,date_echeance,date_encaissement,montant_ttc,montant_encaisse,conditions_paiement
304602,14857,2024-11-16,2024-12-01,2024-12-01,1359540,1359540,Comptant
304603,9446,2024-11-17,2024-12-17,2024-12-12,1414440,1414440,30 j
304604,13175,2024-11-16,2024-12-01,2024-11-29,1191860,1191860,Comptant
304605,12837,2024-11-16,2024-12-01,2024-11-28,1628100,1628100,Comptant
304606,1020,2024-11-18,2024-12-03,2024-11-30,1542165,1542165,Comptant
304607,22231,2024-11-17,2024-12-02,2024-11-30,563035,563035,Comptant
304608,22559,2024-11-18,2024-12-18,2025-01-07,1786455,1786455,30 j
304609,15470,2024-11-17,2024-12-02,2024-11-29,1734740,1734740,Comptant
304610,6389,2024-11-18,2025-01-17,2025-01-16,1225435,1225435,60 j
304611,22260,2024-11-17,2024-12-02,2024-11-30,951315,951315,Comptant
304612,14899,2024-11-18,2024-12-03,2024-11-30,944835,944835,Comptant
304613,21455,2024-11-19,2024-12-04,2024-12-09,1377325,1377325,Comptant
304614,21695,2024-11-18,2024-12-03,2024-12-01,512485,512485,Comptant
304615,2769,2024-11-19,2024-12-19,2024-12-17,300565,300565,30 j
304616,18193,2024-11-17,2024-12-02,2024-12-02,549970,549970,Comptant
304617,14816,2024-11-19,2024-12-04,2024-12-03,1355215,1355215,Comptant
304618,5941,2024-11-19,2024-12-04,2024-11-29,1214975,1214975,Comptant
304619,3667,2024-11-19,2024-12-04,2024-12-04,1291260,1291260,Comptant
304620,16776,2024-11-20,2024-12-20,2024-12-17,1120100,1120100,30 j
304621,22204,2024-11-19,2024-12-04,2024-12-01,393200,393200,Comptant
304622,17167,2024-11-20,2024-12-05,,1520340,0,Comptant
304623,14100,2024-11-18,2024-12-18,2024-12-16,1455145,1455145,30 j
304624,3835,2024-11-19,2024-12-19,2024-12-17,1209365,1209365,30 j
304625,5616,2024-11-21,2024-12-06,2024-12-05,889220,889220,Comptant
304626,14104,2024-11-21,2024-12-06,2024-12-04,206600,206600,Comptant
304627,17884,2024-11-21,2024-12-21,2024-12-26,139890,139890,30 j
304628,17328,2024-11-20,2024-12-20,2024-12-19,475815,475815,30 j
304629,7008,2024-11-19,2024-12-04,,60245,0,Comptant
304630,22399,2024-11-21,2024-12-21,2024-12-19,1521330,1521330,30 j
304631,7922,2024-11-19,2024-12-19,2024-12-16,1019215,1019215,30 j
304632,12022,2024-11-20,2024-12-20,2024-12-17,294870,294870,30 j
304633,17325,2024-11-20,2024-12-05,2024-12-03,719320,719320,Comptant
304634,18850,2024-11-20,2024-12-05,2024-12-05,501060,501060,Comptant
304635,13246,2024-11-22,2024-12-07,2024-12-12,1362910,1362910,Comptant
304636,1200,2024-11-20,2024-12-05,2024-12-02,1773885,1773885,Comptant
304637,6821,2024-11-20,2024-12-05,,799005,0,Comptant
304638,17135,2024-11-22,2024-12-07,2024-12-09,1639510,1639510,Comptant
304639,22323,2024-11-23,2024-12-08,2024-12-08,1529945,1529945,Comptant
304640,7703,2024-11-23,2024-12-08,2024-12-06,809865,809865,Comptant
304641,15923,2024-11-23,2025-01-22,2025-01-19,1407735,1407735,60 j
304642,3274,2024-11-22,2024-12-07,2024-12-07,1611645,1611645,Comptant
304643,16398,2024-11-22,2024-12-22,,1144255,0,30 j
304644,18611,2024-11-23,2024-12-08,2024-12-07,786070,786070,Comptant
304645,4176,2024-11-23,2025-01-22,,1185345,0,60 j
304646,8499,2024-11-23,2024-12-23,2024-12-20,1542095,1542095,30 j
304647,12008,2024-11-22,2024-12-07,2024-12-05,608720,608720,Comptant
304648,15494,2024-11-23,2024-12-23,2024-12-20,478090,478090,30 j
304649,6384,2024-11-22,2025-01-21,2025-01-16,293260,293260,60 j
304650,17243,2024-11-24,2024-12-09,2024-12-06,1664255,1664255,Comptant
304651,5374,2024-11-22,2024-12-07,2024-12-02,815180,815180,Comptant
304652,11525,2024-11-24,2024-12-09,2024-12-09,1061405,1061405,Comptant
304653,186,2024-11-25,2024-12-25,2024-12-24,1692495,1692495,30 j
304654,12230,2024-11-23,2024-12-08,2024-12-07,820780,820780,Comptant
304655,963,2024-11-25,2024-12-10,2024-12-09,805005,805005,Comptant
304656,12948,2024-11-25,2024-12-25,2024-12-25,1056600,1056600,30 j
304657,5211,2024-11-24,2024-12-09,2024-12-04,214815,214815,Comptant
304658,13145,2024-11-25,2024-12-10,2024-12-09,347905,347905,Comptant
304659,3754,2024-11-25,2024-12-10,2024-12-08,205210,205210,Comptant
304660,11177,2024-11-24,2024-12-24,2024-12-22,223955,223955,30 j
304661,14647,2024-11-25,2025-01-24,2025-01-23,115415,115415,60 j
304662,1922,2024-11-24,2024-12-09,2024-12-29,1142985,1142985,Comptant
304663,16668,2024-11-26,2024-12-11,2024-12-13,345390,345390,Comptant
304664,9726,2024-11-24,2024-12-09,2024-12-09,466550,466550,Comptant
304665,1422,2024-11-26,2024-12-11,2024-12-09,1533500,1533500,Comptant
304666,17399,2024-11-27,2025-01-26,2025-01-26,325295,325295,60 j
304667,131,2024-11-25,2024-12-10,,1726965,0,Comptant
304668,21982,2024-11-25,2024-12-10,2025-01-24,1681910,1681910,Comptant
304669,1084,2024-11-26,2024-12-11,2024-12-09,746985,746985,Comptant
304670,20774,2024-11-25,2024-12-10,2024-12-09,1360865,1360865,Comptant
304671,4846,2024-11-26,2024-12-11,2024-12-12,1758340,1758340,Comptant
304672,6267,2024-11-28,2024-12-13,2024-12-13,1289705,1289705,Comptant
304673,4720,2024-11-26,2024-12-11,2024-12-10,1487760,1487760,Comptant
304674,6130,2024-11-27,2024-12-12,,1585085,0,Comptant
304675,14660,2024-11-27,2025-01-26,2025-01-24,1310270,1310270,60 j
304676,11324,2024-11-26,2025-01-25,2025-03-11,702595,702595,60 j
304677,18964,2024-11-27,2024-12-12,2024-12-11,1185395,1185395,Comptant
304678,14704,2024-11-26,2024-12-11,2024-12-11,214810,214810,Comptant
304679,23684,2024-11-27,2024-12-27,2024-12-22,447385,447385,30 j
304680,4131,2024-11-28,2024-12-28,2025-01-17,1653035,1653035,30 j
304681,17542,2024-11-27,2025-01-26,2025-01-21,556150,556150,60 j
304682,2704,2024-11-29,2024-12-14,2024-12-13,823545,823545,Comptant
304683,13361,2024-11-29,2024-12-29,2024-12-27,1791610,1791610,30 j
304684,15447,2024-11-28,2024-12-28,2024-12-23,1280535,1280535,30 j
304685,20570,2024-11-29,2024-12-14,2024-12-12,1488810,1488810,Comptant
304686,5321,2024-11-30,2024-12-15,2024-12-20,1138280,1138280,Comptant
304687,875,2024-11-30,2024-12-15,2024-12-14,216140,216140,Comptant
304688,21664,2024-11-28,2024-12-13,,456900,0,Comptant
304689,5527,2024-11-28,2024-12-28,2025-02-11,964690,964690,30 j
304690,19423,2024-11-28,2024-12-13,2024-12-13,912795,912795,Comptant
304691,5516,2024-11-29,2024-12-14,,639125,0,Comptant
304692,22872,2024-11-29,2024-12-29,2024-12-24,418140,418140,30 j
304693,22986,2024-11-29,2024-12-14,2024-12-12,944450,944450,Comptant
304694,16452,2024-11-30,2024-12-15,2024-12-10,1691490,1691490,Comptant
304695,23416,2024-11-29,2025-01-28,,1300850,0,60 j
304696,12059,2024-12-01,2024-12-31,2025-01-02,1186490,1186490,30 j
304697,11654,2024-11-29,2024-12-14,2024-12-12,770260,770260,Comptant
304698,4108,2024-12-01,2024-12-31,2024-12-26,1218995,1218995,30 j
304699,466,2024-12-02,2024-12-17,2024-12-14,1445565,1445565,Comptant
304700,7070,2024-11-30,2024-12-15,2024-12-10,436885,436885,Comptant
304701,12164,2024-11-30,2024-12-15,2024-12-15,692690,692690,Comptant
304702,15320,2024-11-30,2024-12-30,2024-12-30,406880,406880,30 j
304703,88,2024-11-30,2024-12-15,2024-12-13,1510800,1510800,Comptant
304704,7294,2024-11-30,2024-12-15,2024-12-14,1788265,1788265,Comptant
304705,16941,2024-11-30,2024-12-15,2024-12-13,1116780,1116780,Comptant
304706,778,2024-12-03,2024-12-18,2024-12-17,1163915,1163915,Comptant
304707,13596,2024-12-01,2024-12-16,2024-12-13,1146125,1146125,Comptant
304708,5520,2024-12-01,2024-12-16,2024-12-16,1620815,1620815,Comptant
304709,21145,2024-12-02,2024-12-17,2025-01-31,879675,879675,Comptant
304710,15369,2024-12-03,2024-12-18,2024-12-15,1649350,1649350,Comptant
304711,11347,2024-12-01,2024-12-16,2024-12-14,536395,536395,Comptant
304712,15223,2024-12-04,2024-12-19,2024-12-18,1562240,1562240,Comptant
304713,926,2024-12-02,2025-01-31,2025-01-30,135995,135995,60 j
304714,19977,2024-12-04,2025-01-03,2025-01-23,424585,424585,30 j
304715,14053,2024-12-03,2025-01-02,2025-01-01,1069070,1069070,30 j
304716,2878,2024-12-04,2025-01-03,,1707770,0,30 j
304717,15633,2024-12-03,2024-12-18,2024-12-16,754920,754920,Comptant
304718,18337,2024-12-04,2024-12-19,2024-12-19,1386295,1386295,Comptant
304719,3901,2024-12-03,2024-12-18,2024-12-13,1438005,1438005,Comptant
304720,15805,2024-12-03,2024-12-18,2024-12-13,566470,566470,Comptant
304721,3585,2024-12-04,2024-12-19,2024-12-17,1364550,1364550,Comptant
304722,20174,2024-12-05,2025-02-03,2025-01-29,1346725,1346725,60 j
304723,4112,2024-12-05,2024-12-20,2024-12-17,1790695,1790695,Comptant
304724,10960,2024-12-03,2024-12-18,2024-12-17,1718155,1718155,Comptant
304725,16294,2024-12-03,2025-01-02,,925770,0,30 j
304726,23035,2024-12-04,2024-12-19,2024-12-14,653830,653830,Comptant
304727,15177,2024-12-05,2025-02-03,2025-01-29,1454140,1454140,60 j
304728,15843,2024-12-05,2024-12-20,,404490,0,Comptant
304729,23196,2024-12-05,2025-01-04,,971325,0,30 j
304730,310,2024-12-06,2024-12-21,2024-12-19,1000795,1000795,Comptant
304731,4797,2024-12-04,2024-12-19,,398690,0,Comptant
304732,9070,2024-12-06,2024-12-21,2024-12-21,213785,213785,Comptant
304733,23402,2024-12-05,2024-12-20,2024-12-15,893215,893215,Comptant
304734,17229,2024-12-06,2024-12-21,2024-12-21,927025,927025,Comptant
304735,8173,2024-12-05,2024-12-20,2024-12-19,640485,640485,Comptant
304736,7665,2024-12-05,2024-12-20,,482015,0,Comptant
304737,68,2024-12-05,2024-12-20,2024-12-19,109585,109585,Comptant
304738,4090,2024-12-05,2024-12-20,2024-12-18,69100,69100,Comptant
304739,23403,2024-12-07,2024-12-22,2024-12-22,1352395,1352395,Comptant
304740,18841,2024-12-08,2025-01-07,2025-01-06,1386940,1386940,30 j
304741,13382,2024-12-08,2024-12-23,,557020,0,Comptant
304742,6528,2024-12-06,2025-01-05,2025-01-05,262750,262750,30 j
304743,18013,2024-12-07,2025-01-06,2025-01-06,1356040,1356040,30 j
304744,44,2024-12-07,2024-12-22,2024-12-20,175215,175215,Comptant
304745,2806,2024-12-08,2024-12-23,2024-12-20,644485,644485,Comptant
304746,14311,2024-12-07,2024-12-22,2024-12-21,874605,874605,Comptant
304747,13845,2024-12-07,2024-12-22,2024-12-17,473485,473485,Comptant
304748,19131,2024-12-07,2025-02-05,2025-02-03,308870,308870,60 j
304749,16892,2024-12-08,2025-02-06,2025-02-06,1631175,1631175,60 j
304750,5254,2024-12-07,2024-12-22,2024-12-21,1577050,1577050,Comptant
304751,3933,2024-12-08,2024-12-23,,1310095,0,Comptant
304752,22461,2024-12-09,2024-12-24,2024-12-19,934635,934635,Comptant
304753,9663,2024-12-09,2024-12-24,2024-12-26,1670440,1670440,Comptant
304754,22054,2024-12-08,2024-12-23,2024-12-18,1377575,1377575,Comptant
304755,17110,2024-12-10,2024-12-25,2024-12-22,1750985,1750985,Comptant
304756,6477,2024-12-08,2024-12-23,,604330,0,Comptant
304757,9731,2024-12-08,2024-12-23,2024-12-21,1063225,1063225,Comptant
304758,5015,2024-12-09,2025-02-07,2025-02-05,582750,582750,60 j
304759,9986,2024-12-10,2025-01-09,,1000745,0,30 j
304760,8172,2024-12-10,2025-01-09,2025-01-09,967180,967180,30 j
304761,17287,2024-12-11,2024-12-26,2024-12-26,678020,678020,Comptant
304762,14546,2024-12-09,2024-12-24,2024-12-23,150750,150750,Comptant
304763,2438,2024-12-11,2025-01-10,2025-01-09,1359045,1359045,30 j
304764,5718,2024-12-11,2024-12-26,2024-12-23,1777030,1777030,Comptant
304765,3254,2024-12-11,2025-01-10,,1778615,0,30 j
304766,4982,2024-12-12,2025-01-11,2025-01-06,333650,333650,30 j
304767,14988,2024-12-10,2025-02-08,2025-02-03,1645705,1645705,60 j
304768,2798,2024-12-12,2025-01-11,2025-01-09,301500,301500,30 j
304769,19233,2024-12-10,2025-01-09,,1285285,0,30 j
304770,10585,2024-12-12,2024-12-27,2024-12-29,1795575,1795575,Comptant
304771,11132,2024-12-12,2024-12-27,2024-12-26,1207790,1207790,Comptant
304772,18942,2024-12-10,2025-02-08,2025-02-07,1317110,1317110,60 j
304773,20094,2024-12-11,2024-12-26,2024-12-21,1146515,1146515,Comptant
304774,22397,2024-12-13,2024-12-28,2024-12-25,1118685,1118685,Comptant
304775,18115,2024-12-11,2024-12-26,2024-12-25,1648605,1648605,Comptant
304776,11904,2024-12-11,2024-12-26,2024-12-25,859490,859490,Comptant
304777,10034,2024-12-13,2025-01-12,2025-01-12,1640690,1640690,30 j
304778,4611,2024-12-12,2025-01-11,2025-01-09,1743895,1743895,30 j
304779,22514,2024-12-14,2024-12-29,2024-12-24,1001900,1001900,Comptant
304780,20994,2024-12-13,2025-01-12,2025-01-07,1003185,1003185,30 j
304781,19487,2024-12-13,2024-12-28,2024-12-28,129390,129390,Comptant
304782,23284,2024-12-12,2025-01-11,2025-01-08,673480,673480,30 j
304783,19303,2024-12-13,2025-02-11,2025-02-08,1355775,1355775,60 j
304784,23300,2024-12-14,2025-01-13,,1483435,0,30 j
304785,4126,2024-12-12,2024-12-27,,1383575,0,Comptant
304786,17016,2024-12-15,2024-12-30,2024-12-30,1728950,1728950,Comptant
304787,1840,2024-12-14,2025-01-13,2025-01-14,1167510,1167510,30 j
304788,13261,2024-12-15,2025-02-13,2025-02-12,398100,398100,60 j
304789,16552,2024-12-13,2025-01-12,2025-01-13,425630,425630,30 j
304790,18885,2024-12-15,2024-12-30,2024-12-30,1047965,1047965,Comptant
304791,9920,2024-12-15,2025-02-13,2025-02-08,1423165,1423165,60 j
304792,11548,2024-12-13,2025-01-12,2025-01-07,745790,745790,30 j
304793,6570,2024-12-15,2025-02-13,2025-02-12,400515,400515,60 j
304794,19470,2024-12-14,2024-12-29,2024-12-24,1297830,1297830,Comptant
304795,4272,2024-12-16,2025-01-15,2025-01-12,712070,712070,30 j
304796,3722,2024-12-16,2024-12-31,2024-12-26,1119995,1119995,Comptant
304797,22424,2024-12-14,2025-01-13,2025-01-11,137410,137410,30 j
304798,18831,2024-12-16,2024-12-31,2024-12-30,1339830,1339830,Comptant
304799,6784,2024-12-14,2024-12-29,2024-12-29,1581605,1581605,Comptant
304800,13110,2024-12-17,2025-01-16,2025-01-15,108660,108660,30 j
304801,13427,2024-12-16,2025-01-15,,390630,0,30 j
304802,8494,2024-12-17,2025-02-15,2025-02-10,1152560,1152560,60 j
304803,1616,2024-12-17,2025-01-01,2025-01-01,1743515,1743515,Comptant
304804,10266,2024-12-17,2025-01-01,,1347100,0,Comptant
304805,22740,2024-12-17,2025-01-16,2025-01-11,111795,111795,30 j
304806,1458,2024-12-16,2025-01-15,2025-02-04,1004155,1004155,30 j
304807,7661,2024-12-16,2024-12-31,2024-12-28,1145945,1145945,Comptant
304808,16441,2024-12-17,2025-01-01,2024-12-30,998015,998015,Comptant
304809,10906,2024-12-16,2025-02-14,2025-02-11,1791055,1791055,60 j
304810,882,2024-12-17,2025-01-01,2024-12-31,1451370,1451370,Comptant
304811,8400,2024-12-17,2025-01-16,2025-01-15,297180,297180,30 j
304812,21454,2024-12-16,2025-01-15,2025-01-12,1467740,1467740,30 j
304813,5225,2024-12-17,2025-01-01,2025-01-03,1679875,1679875,Comptant
304814,2432,2024-12-19,2025-01-03,2025-01-03,1328700,1328700,Comptant
304815,12828,2024-12-19,2025-01-03,2024-12-29,1422805,1422805,Comptant
304816,10096,2024-12-19,2025-01-03,2024-12-29,338920,338920,Comptant
304817,7451,2024-12-17,2025-01-16,2025-01-14,138370,138370,30 j
304818,18626,2024-12-19,2025-01-03,2025-01-13,1001090,1001090,Comptant
304819,22736,2024-12-18,2025-02-16,,1483965,0,60 j
304820,6641,2024-12-19,2025-01-03,2024-12-31,1410405,1410405,Comptant
304821,15036,2024-12-19,2025-01-18,2025-02-07,1543740,1543740,30 j
304822,7374,2024-12-20,2025-01-19,2025-01-16,212765,212765,30 j
304823,22805,2024-12-19,2025-01-18,2025-01-15,1003865,1003865,30 j
304824,14476,2024-12-19,2025-01-03,2025-01-05,936865,936865,Comptant
304825,22593,2024-12-20,2025-01-04,2025-01-01,1616540,1616540,Comptant
304826,11179,2024-12-20,2025-01-19,,526010,0,30 j
304827,12396,2024-12-21,2025-01-05,2025-01-02,1618260,1618260,Comptant
304828,10883,2024-12-21,2025-01-05,2025-01-05,1382285,1382285,Comptant
304829,15380,2024-12-20,2025-01-19,2025-01-19,217320,217320,30 j
304830,4031,2024-12-21,2025-01-05,2024-12-31,1797840,1797840,Comptant
304831,9992,2024-12-20,2025-01-19,2025-03-05,884790,884790,30 j
304832,6523,2024-12-19,2025-01-18,2025-01-23,1595780,1595780,30 j
304833,18714,2024-12-22,2025-01-06,2025-01-05,546880,546880,Comptant
304834,22792,2024-12-22,2025-02-20,,902810,0,60 j
304835,12798,2024-12-22,2025-01-06,2025-01-04,480150,480150,Comptant
304836,5452,2024-12-21,2025-01-05,2025-01-04,399355,399355,Comptant
304837,12854,2024-12-22,2025-01-06,2025-01-03,1098680,1098680,Comptant
304838,21079,2024-12-20,2025-01-04,2025-02-18,1015530,1015530,Comptant
304839,18438,2024-12-21,2025-01-05,,638835,0,Comptant
304840,1489,2024-12-22,2025-01-06,2025-01-05,244405,244405,Comptant
304841,5082,2024-12-23,2025-01-07,2025-01-07,1361810,1361810,Comptant
304842,12580,2024-12-22,2025-01-21,2025-01-21,1114125,1114125,30 j
304843,3642,2024-12-23,2025-02-21,2025-02-18,826900,826900,60 j
304844,15337,2024-12-23,2025-01-07,2025-01-06,1557770,1557770,Comptant
304845,22326,2024-12-23,2025-01-07,,1383860,0,Comptant
304846,7171,2024-12-22,2025-02-20,2025-02-20,728620,728620,60 j
304847,1231,2024-12-23,2025-01-07,2025-02-21,1668575,1668575,Comptant
304848,7138,2024-12-22,2025-01-06,,549015,0,Comptant
304849,23479,2024-12-22,2025-02-20,2025-02-18,1333010,1333010,60 j
304850,7854,2024-12-23,2025-01-22,2025-01-20,1490580,1490580,30 j
304851,19015,2024-12-22,2025-01-21,2025-01-26,1690045,1690045,30 j
304852,18024,2024-12-22,2025-01-06,,1415255,0,Comptant
304853,13972,2024-12-23,2025-01-22,2025-01-20,1332380,1332380,30 j
304854,12044,2024-12-23,2025-01-07,2025-01-05,1563865,1563865,Comptant
304855,4393,2024-12-25,2025-01-09,2025-01-04,1031360,1031360,Comptant
304856,19320,2024-12-25,2025-01-24,2025-01-19,1208930,1208930,30 j
304857,18471,2024-12-23,2025-01-07,,1386385,0,Comptant
304858,312,2024-12-25,2025-01-09,2025-01-08,340555,340555,Comptant
304859,9011,2024-12-25,2025-01-09,2025-01-29,330555,330555,Comptant
304860,12738,2024-12-25,2025-01-24,,1756550,0,30 j
304861,15001,2024-12-24,2025-01-08,2025-01-06,1234770,1234770,Comptant
304862,21985,2024-12-24,2025-01-08,2025-01-08,801910,801910,Comptant
304863,5365,2024-12-25,2025-01-09,2025-01-08,974585,974585,Comptant
304864,12370,2024-12-25,2025-01-09,2025-01-06,178845,178845,Comptant
304865,7270,2024-12-24,2025-01-08,2025-01-07,1154345,1154345,Comptant
304866,23097,2024-12-24,2025-01-23,2025-01-23,733195,733195,30 j
304867,7613,2024-12-27,2025-01-11,2025-01-10,970060,970060,Comptant
304868,4797,2024-12-26,2025-01-10,2025-01-07,1533580,1533580,Comptant
304869,7146,2024-12-26,2025-02-24,2025-02-19,1540325,1540325,60 j
304870,21534,2024-12-27,2025-01-11,2025-01-09,1125710,1125710,Comptant
304871,17052,2024-12-27,2025-01-11,2025-01-09,1682665,1682665,Comptant
304872,8319,2024-12-26,2025-01-25,2025-01-22,1437260,1437260,30 j
304873,8486,2024-12-27,2025-01-11,2025-01-06,466265,466265,Comptant
304874,3367,2024-12-26,2025-02-24,2025-02-19,1728660,1728660,60 j
304875,21542,2024-12-26,2025-02-24,2025-02-21,886190,886190,60 j
304876,8832,2024-12-26,2025-01-10,2025-01-09,1226525,1226525,Comptant
304877,96,2024-12-26,2025-01-10,2025-01-10,1490530,1490530,Comptant
304878,11811,2024-12-27,2025-01-11,,1095550,0,Comptant
304879,13868,2024-12-26,2025-01-10,,706650,0,Comptant
304880,2978,2024-12-27,2025-01-11,2025-01-11,978720,978720,Comptant
304881,20849,2024-12-27,2025-01-11,2025-01-09,670495,670495,Comptant
304882,9735,2024-12-27,2025-01-26,2025-01-31,593120,593120,30 j
304883,18832,2024-12-29,2025-01-13,2025-01-11,730415,730415,Comptant
304884,2883,2024-12-28,2025-01-12,2025-01-10,1001020,1001020,Comptant
304885,23540,2024-12-28,2025-01-12,2025-01-13,1599315,1599315,Comptant
304886,12422,2024-12-27,2025-01-11,2025-01-13,1135705,1135705,Comptant
304887,9551,2024-12-29,2025-01-13,2025-01-12,1759670,1759670,Comptant
304888,13048,2024-12-30,2025-01-29,2025-01-26,1529990,1529990,30 j
304889,11176,2024-12-29,2025-01-28,2025-01-28,1536180,1536180,30 j
304890,21807,2024-12-30,2025-01-14,2025-01-15,1294560,1294560,Comptant
304891,13717,2024-12-29,2025-01-13,2025-01-08,744005,744005,Comptant
304892,18575,2024-12-28,2025-01-12,2025-01-10,1613215,1613215,Comptant
304893,6120,2024-12-30,2025-01-29,2025-01-28,1049280,1049280,30 j
304894,4429,2024-12-30,2025-01-14,2025-01-11,1519170,1519170,Comptant
304895,21935,2024-12-31,2025-01-15,2025-01-15,446975,446975,Comptant
304896,2957,2024-12-29,2025-01-13,,555675,0,Comptant
304897,13860,2024-12-30,2025-01-14,2025-01-11,963550,963550,Comptant
304898,19489,2024-12-30,2025-01-14,2025-01-09,1449050,1449050,Comptant
304899,14254,2024-12-30,2025-01-14,,1528375,0,Comptant
304900,13240,2025-01-01,2025-01-16,2025-01-16,1448115,1448115,Comptant
304901,340,2024-12-31,2025-01-15,2025-01-12,1704485,1704485,Comptant
304902,19304,2024-12-31,2025-01-15,2025-01-10,1290180,1290180,Comptant
304903,6239,2025-01-01,2025-01-16,2025-01-16,1110730,1110730,Comptant
304904,826,2025-01-01,2025-01-16,,1408985,0,Comptant
304905,12308,2025-01-01,2025-01-16,2025-01-14,128595,128595,Comptant
304906,8539,2024-12-31,2025-01-15,2025-01-13,1010930,1010930,Comptant
304907,7800,2025-01-02,2025-02-01,2025-01-29,947400,947400,30 j
304908,15821,2024-12-31,2025-01-15,2025-01-13,1236375,1236375,Comptant
304909,18944,2025-01-01,2025-01-16,2025-01-13,1556375,1556375,Comptant
304910,521,2024-12-31,2025-01-15,2025-01-25,1311175,1311175,Comptant
304911,16472,2024-12-31,2025-01-15,2025-01-12,522510,522510,Comptant
304912,20564,2025-01-01,2025-01-16,2025-02-05,1506215,1506215,Comptant
