id_produit,mois,entrees_unites,stock_moyen_unites,couverture_mois
127,2026-01,272,238,0.95
127,2026-02,207,167,0.90
127,2026-03,267,219,0.85
127,2026-04,287,317,1.00
127,2026-05,210,189,0.95
127,2026-06,194,167,0.90
127,2026-07,189,182,0.85
127,2026-08,214,231,1.00
128,2023-01,277,273,0.88
128,2023-02,231,215,0.83
128,2023-03,292,215,0.79
128,2023-04,276,266,0.93
128,2023-05,332,277,0.88
128,2023-06,203,163,0.83
128,2023-07,125,110,0.79
128,2023-08,237,240,0.93
128,2023-09,175,168,0.88
128,2023-10,211,185,0.83
128,2023-11,228,203,0.79
128,2023-12,208,178,0.93
128,2024-01,232,184,0.88
128,2024-02,199,169,0.83
128,2024-03,348,257,0.79
128,2024-04,262,252,0.93
128,2024-05,168,148,0.88
128,2024-06,156,144,0.83
128,2024-07,136,120,0.79
128,2024-08,170,167,0.93
128,2024-09,230,216,0.88
128,2024-10,228,180,0.83
128,2024-11,346,261,0.79
128,2024-12,220,229,0.93
128,2025-01,232,230,0.88
128,2025-02,221,175,0.83
128,2025-03,388,290,0.79
128,2025-04,228,207,0.93
128,2025-05,189,174,0.88
128,2025-06,236,180,0.83
128,2025-07,177,156,0.79
128,2025-08,87,81,0.93
128,2025-09,462,365,0.88
128,2025-10,265,247,0.83
128,2025-11,388,275,0.79
128,2025-12,429,363,0.93
128,2026-01,254,203,0.88
128,2026-02,270,223,0.83
128,2026-03,234,193,0.79
128,2026-04,292,295,0.93
128,2026-05,230,209,0.88
128,2026-06,251,195,0.83
128,2026-07,189,165,0.79
128,2026-08,274,237,0.93
129,2023-01,294,434,1.37
129,2023-02,276,327,1.30
129,2023-03,205,259,1.23
129,2023-04,248,383,1.45
129,2023-05,201,262,1.37
129,2023-06,39,57,1.30
129,2023-07,186,222,1.23
129,2023-08,160,217,1.45
129,2023-09,180,222,1.37
129,2023-10,201,247,1.30
129,2023-11,218,283,1.23
129,2023-12,286,413,1.45
129,2024-01,161,211,1.37
129,2024-02,225,314,1.30
129,2024-03,246,296,1.23
129,2024-04,304,429,1.45
129,2024-05,319,468,1.37
129,2024-06,207,282,1.30
129,2024-07,107,141,1.23
129,2024-08,207,278,1.45
129,2024-09,228,290,1.37
129,2024-10,363,514,1.30
129,2024-11,217,251,1.23
129,2024-12,366,503,1.45
129,2025-01,202,296,1.37
129,2025-02,218,303,1.30
129,2025-03,272,312,1.23
129,2025-04,242,358,1.45
129,2025-05,304,433,1.37
129,2025-06,194,275,1.30
129,2025-07,126,152,1.23
129,2025-08,297,396,1.45
129,2025-09,254,315,1.37
129,2025-10,316,430,1.30
129,2025-11,262,351,1.23
129,2025-12,296,436,1.45
129,2026-01,260,358,1.37
129,2026-02,189,242,1.30
129,2026-03,267,346,1.23
129,2026-04,328,516,1.45
129,2026-05,199,279,1.37
129,2026-06,250,297,1.30
129,2026-07,279,364,1.23
129,2026-08,139,190,1.45
130,2023-01,220,286,1.23
130,2023-02,165,181,1.17
130,2023-03,236,234,1.11
130,2023-04,305,424,1.30
130,2023-05,259,292,1.23
130,2023-06,177,213,1.17
130,2023-07,66,76,1.11
130,2023-08,192,230,1.30
130,2023-09,104,115,1.23
130,2023-10,187,244,1.17
130,2023-11,206,243,1.11
130,2023-12,253,335,1.30
130,2024-01,169,232,1.23
130,2024-02,279,320,1.17
130,2024-03,257,278,1.11
130,2024-04,430,545,1.30
130,2024-05,116,159,1.23
130,2024-06,177,206,1.17
130,2024-07,272,313,1.11
130,2024-08,91,124,1.30
130,2024-09,298,369,1.23
130,2024-10,326,386,1.17
130,2024-11,194,239,1.11
130,2024-12,232,284,1.30
130,2025-01,199,221,1.23
130,2025-02,240,259,1.17
130,2025-03,225,263,1.11
130,2025-04,135,176,1.30
130,2025-05,209,290,1.23
130,2025-06,164,207,1.17
130,2025-07,178,180,1.11
130,2025-08,276,398,1.30
130,2025-09,373,498,1.23
130,2025-10,309,326,1.17
130,2025-11,302,343,1.11
130,2025-12,240,321,1.30
130,2026-01,247,284,1.23
130,2026-02,198,242,1.17
130,2026-03,286,314,1.11
130,2026-04,282,361,1.30
130,2026-05,197,224,1.23
130,2026-06,177,207,1.17
130,2026-07,241,303,1.11
130,2026-08,223,325,1.30
131,2023-01,249,336,1.37
131,2023-02,162,232,1.30
131,2023-03,219,296,1.23
131,2023-04,226,354,1.45
131,2023-05,134,195,1.37
131,2023-06,157,200,1.30
131,2023-07,226,281,1.23
131,2023-08,219,306,1.45
131,2023-09,436,579,1.37
131,2023-10,233,342,1.30
131,2023-11,231,296,1.23
131,2023-12,307,477,1.45
131,2024-01,168,219,1.37
131,2024-02,313,396,1.30
131,2024-03,314,394,1.23
131,2024-04,244,349,1.45
131,2024-05,175,230,1.37
131,2024-06,145,182,1.30
131,2024-07,97,120,1.23
131,2024-08,221,304,1.45
131,2024-09,240,321,1.37
131,2024-10,307,425,1.30
131,2024-11,250,278,1.23
131,2024-12,218,338,1.45
131,2025-01,193,282,1.37
131,2025-02,225,271,1.30
131,2025-03,291,325,1.23
131,2025-04,220,323,1.45
131,2025-05,233,360,1.37
131,2025-06,175,219,1.30
131,2025-07,172,217,1.23
131,2025-08,229,341,1.45
131,2025-09,200,266,1.37
131,2025-10,283,353,1.30
131,2025-11,288,356,1.23
131,2025-12,380,539,1.45
131,2026-01,133,168,1.37
131,2026-02,292,353,1.30
131,2026-03,246,302,1.23
131,2026-04,184,290,1.45
131,2026-05,176,237,1.37
131,2026-06,234,282,1.30
131,2026-07,170,228,1.23
131,2026-08,171,242,1.45
132,2023-01,198,219,1.23
132,2023-02,242,269,1.17
132,2023-03,366,399,1.11
132,2023-04,272,347,1.30
132,2023-05,290,330,1.23
132,2023-06,124,145,1.17
132,2023-07,136,147,1.11
132,2023-08,119,164,1.30
132,2023-09,133,174,1.23
132,2023-10,233,261,1.17
132,2023-11,227,248,1.11
132,2023-12,200,270,1.30
132,2024-01,269,309,1.23
132,2024-02,209,265,1.17
132,2024-03,207,254,1.11
132,2024-04,230,291,1.30
132,2024-05,176,237,1.23
132,2024-06,99,117,1.17
132,2024-07,108,136,1.11
132,2024-08,192,236,1.30
132,2024-09,192,243,1.23
132,2024-10,336,367,1.17
132,2024-11,202,211,1.11
132,2024-12,251,365,1.30
132,2025-01,333,430,1.23
132,2025-02,184,219,1.17
132,2025-03,277,323,1.11
132,2025-04,321,408,1.30
132,2025-05,198,266,1.23
132,2025-06,140,179,1.17
132,2025-07,148,180,1.11
132,2025-08,156,211,1.30
132,2025-09,399,441,1.23
132,2025-10,308,386,1.17
132,2025-11,235,249,1.11
132,2025-12,384,545,1.30
132,2026-01,206,242,1.23
132,2026-02,251,274,1.17
132,2026-03,320,359,1.11
132,2026-04,357,432,1.30
132,2026-05,298,375,1.23
132,2026-06,228,272,1.17
132,2026-07,171,182,1.11
132,2026-08,339,430,1.30
133,2023-01,157,278,1.76
133,2023-02,209,342,1.67
133,2023-03,292,521,1.59
133,2023-04,311,607,1.86
133,2023-05,122,231,1.76
133,2023-06,175,316,1.67
133,2023-07,81,143,1.59
133,2023-08,145,285,1.86
133,2023-09,250,467,1.76
133,2023-10,275,432,1.67
133,2023-11,280,432,1.59
133,2023-12,265,490,1.86
133,2024-01,304,491,1.76
133,2024-02,224,394,1.67
133,2024-03,300,492,1.59
133,2024-04,231,462,1.86
133,2024-05,168,317,1.76
133,2024-06,152,265,1.67
133,2024-07,91,160,1.59
133,2024-08,192,363,1.86
133,2024-09,222,356,1.76
133,2024-10,364,601,1.67
133,2024-11,234,341,1.59
133,2024-12,338,643,1.86
133,2025-01,262,423,1.76
133,2025-02,152,282,1.67
133,2025-03,227,349,1.59
133,2025-04,256,516,1.86
133,2025-05,247,483,1.76
133,2025-06,190,322,1.67
133,2025-07,186,268,1.59
133,2025-08,214,406,1.86
133,2025-09,280,483,1.76
133,2025-10,251,449,1.67
133,2025-11,349,495,1.59
133,2025-12,208,401,1.86
133,2026-01,270,495,1.76
133,2026-02,367,606,1.67
133,2026-03,258,456,1.59
133,2026-04,305,525,1.86
133,2026-05,247,421,1.76
133,2026-06,188,354,1.67
133,2026-07,236,371,1.59
133,2026-08,183,375,1.86
134,2023-01,227,381,1.54
134,2023-02,180,295,1.46
134,2023-03,214,285,1.39
134,2023-04,132,196,1.63
134,2023-05,248,385,1.54
134,2023-06,299,394,1.46
134,2023-07,178,244,1.39
134,2023-08,96,176,1.63
134,2023-09,186,308,1.54
134,2023-10,323,479,1.46
134,2023-11,385,489,1.39
134,2023-12,285,437,1.63
134,2024-01,306,425,1.54
134,2024-02,187,253,1.46
134,2024-03,227,357,1.39
134,2024-04,366,556,1.63
134,2024-05,163,251,1.54
134,2024-06,145,226,1.46
134,2024-07,155,207,1.39
134,2024-08,157,254,1.63
134,2024-09,158,271,1.54
134,2024-10,387,618,1.46
134,2024-11,260,333,1.39
134,2024-12,265,426,1.63
134,2025-01,354,578,1.54
134,2025-02,264,396,1.46
134,2025-03,459,583,1.39
134,2025-04,374,559,1.63
134,2025-05,319,481,1.54
134,2025-06,138,212,1.46
134,2025-07,117,151,1.39
134,2025-08,242,388,1.63
134,2025-09,218,339,1.54
134,2025-10,261,416,1.46
134,2025-11,234,350,1.39
134,2025-12,353,514,1.63
134,2026-01,180,288,1.54
134,2026-02,200,323,1.46
134,2026-03,422,543,1.39
134,2026-04,267,460,1.63
134,2026-05,229,350,1.54
134,2026-06,162,248,1.46
134,2026-07,149,207,1.39
134,2026-08,244,435,1.63
135,2023-01,174,324,1.76
135,2023-02,122,225,1.67
135,2023-03,221,365,1.59
135,2023-04,193,386,1.86
135,2023-05,200,326,1.76
135,2023-06,191,319,1.67
135,2023-07,176,297,1.59
135,2023-08,194,408,1.86
135,2023-09,186,372,1.76
135,2023-10,291,436,1.67
135,2023-11,277,451,1.59
135,2023-12,266,509,1.86
135,2024-01,236,398,1.76
135,2024-02,262,406,1.67
135,2024-03,185,276,1.59
135,2024-04,243,443,1.86
135,2024-05,158,292,1.76
135,2024-06,221,331,1.67
135,2024-07,112,195,1.59
135,2024-08,141,289,1.86
135,2024-09,290,458,1.76
135,2024-10,288,529,1.67
135,2024-11,278,448,1.59
135,2024-12,266,486,1.86
135,2025-01,283,449,1.76
135,2025-02,261,409,1.67
135,2025-03,303,481,1.59
135,2025-04,199,397,1.86
135,2025-05,175,310,1.76
135,2025-06,147,239,1.67
135,2025-07,158,283,1.59
135,2025-08,188,371,1.86
135,2025-09,194,329,1.76
135,2025-10,401,741,1.67
135,2025-11,154,246,1.59
135,2025-12,316,548,1.86
135,2026-01,287,520,1.76
135,2026-02,261,419,1.67
135,2026-03,363,559,1.59
135,2026-04,296,574,1.86
135,2026-05,208,372,1.76
135,2026-06,170,292,1.67
135,2026-07,314,471,1.59
135,2026-08,171,287,1.86
136,2023-01,282,442,1.54
136,2023-02,278,386,1.46
136,2023-03,170,212,1.39
136,2023-04,167,245,1.63
136,2023-05,197,299,1.54
136,2023-06,114,183,1.46
136,2023-07,209,261,1.39
136,2023-08,119,191,1.63
136,2023-09,449,647,1.54
136,2023-10,265,403,1.46
136,2023-11,190,290,1.39
136,2023-12,300,445,1.63
136,2024-01,226,321,1.54
136,2024-02,230,327,1.46
136,2024-03,134,192,1.39
136,2024-04,306,533,1.63
136,2024-05,223,311,1.54
136,2024-06,171,259,1.46
136,2024-07,153,196,1.39
136,2024-08,249,393,1.63
136,2024-09,137,208,1.54
136,2024-10,319,424,1.46
136,2024-11,211,331,1.39
136,2024-12,337,504,1.63
136,2025-01,201,293,1.54
136,2025-02,236,343,1.46
136,2025-03,381,499,1.39
136,2025-04,208,354,1.63
136,2025-05,211,350,1.54
136,2025-06,129,199,1.46
136,2025-07,195,283,1.39
136,2025-08,188,313,1.63
136,2025-09,320,502,1.54
136,2025-10,278,443,1.46
136,2025-11,273,360,1.39
136,2025-12,203,347,1.63
136,2026-01,220,351,1.54
136,2026-02,191,298,1.46
136,2026-03,417,521,1.39
136,2026-04,265,404,1.63
136,2026-05,374,561,1.54
136,2026-06,131,203,1.46
136,2026-07,173,262,1.39
136,2026-08,249,373,1.63
137,2023-01,222,246,1.03
137,2023-02,133,127,0.97
137,2023-03,143,137,0.93
137,2023-04,193,192,1.09
137,2023-05,155,166,1.03
137,2023-06,183,164,0.97
137,2023-07,152,134,0.93
137,2023-08,139,147,1.09
137,2023-09,199,203,1.03
137,2023-10,310,331,0.97
137,2023-11,237,218,0.93
137,2023-12,212,257,1.09
137,2024-01,217,250,1.03
137,2024-02,266,277,0.97
137,2024-03,263,227,0.93
137,2024-04,259,265,1.09
137,2024-05,171,180,1.03
137,2024-06,99,87,0.97
137,2024-07,275,229,0.93
137,2024-08,156,191,1.09
137,2024-09,121,136,1.03
137,2024-10,161,144,0.97
137,2024-11,204,169,0.93
137,2024-12,213,216,1.09
137,2025-01,244,279,1.03
137,2025-02,188,173,0.97
137,2025-03,214,194,0.93
137,2025-04,263,275,1.09
137,2025-05,183,213,1.03
137,2025-06,117,121,0.97
137,2025-07,204,197,0.93
137,2025-08,203,204,1.09
137,2025-09,259,239,1.03
137,2025-10,210,228,0.97
137,2025-11,272,235,0.93
137,2025-12,300,312,1.09
137,2026-01,127,145,1.03
137,2026-02,251,257,0.97
137,2026-03,346,331,0.93
137,2026-04,429,479,1.09
137,2026-05,222,205,1.03
137,2026-06,241,222,0.97
137,2026-07,111,115,0.93
137,2026-08,155,180,1.09
138,2023-01,190,202,0.95
138,2023-02,245,205,0.90
138,2023-03,336,279,0.85
138,2023-04,283,277,1.00
138,2023-05,133,124,0.95
138,2023-06,118,104,0.90
138,2023-07,136,105,0.85
138,2023-08,148,145,1.00
138,2023-09,183,181,0.95
138,2023-10,176,143,0.90
138,2023-11,265,221,0.85
138,2023-12,208,204,1.00
138,2024-01,160,153,0.95
138,2024-02,191,192,0.90
138,2024-03,249,221,0.85
138,2024-04,190,216,1.00
138,2024-05,219,195,0.95
138,2024-06,197,161,0.90
138,2024-07,165,155,0.85
138,2024-08,143,142,1.00
138,2024-09,227,238,0.95
138,2024-10,271,225,0.90
138,2024-11,182,151,0.85
138,2024-12,291,290,1.00
138,2025-01,205,196,0.95
138,2025-02,181,152,0.90
138,2025-03,263,207,0.85
138,2025-04,206,207,1.00
138,2025-05,174,182,0.95
138,2025-06,162,148,0.90
138,2025-07,203,167,0.85
138,2025-08,286,299,1.00
138,2025-09,208,208,0.95
138,2025-10,252,218,0.90
138,2025-11,354,316,0.85
138,2025-12,267,295,1.00
138,2026-01,311,299,0.95
138,2026-02,154,135,0.90
138,2026-03,279,226,0.85
138,2026-04,320,302,1.00
138,2026-05,207,217,0.95
138,2026-06,196,160,0.90
138,2026-07,210,201,0.85
138,2026-08,225,211,1.00
139,2023-01,164,183,1.12
139,2023-02,115,119,1.06
139,2023-03,190,205,1.01
139,2023-04,207,276,1.19
139,2023-05,187,213,1.12
139,2023-06,135,157,1.06
139,2023-07,144,139,1.01
139,2023-08,193,229,1.19
139,2023-09,223,268,1.12
139,2023-10,298,286,1.06
139,2023-11,225,243,1.01
139,2023-12,257,314,1.19
139,2024-01,202,252,1.12
139,2024-02,293,318,1.06
139,2024-03,290,267,1.01
139,2024-04,313,344,1.19
139,2024-05,119,121,1.12
139,2024-06,151,162,1.06
139,2024-07,260,238,1.01
139,2024-08,178,196,1.19
139,2024-09,216,223,1.12
139,2024-10,221,222,1.06
139,2024-11,235,224,1.01
139,2024-12,229,250,1.19
139,2025-01,164,207,1.12
139,2025-02,213,209,1.06
139,2025-03,321,303,1.01
139,2025-04,290,318,1.19
139,2025-05,248,287,1.12
139,2025-06,151,165,1.06
139,2025-07,164,158,1.01
139,2025-08,195,243,1.19
139,2025-09,160,202,1.12
139,2025-10,374,396,1.06
139,2025-11,343,336,1.01
139,2025-12,463,505,1.19
139,2026-01,228,235,1.12
139,2026-02,317,366,1.06
139,2026-03,319,296,1.01
139,2026-04,243,321,1.19
139,2026-05,239,279,1.12
139,2026-06,141,169,1.06
139,2026-07,116,115,1.01
139,2026-08,121,161,1.19
140,2023-01,235,259,1.03
140,2023-02,164,170,0.97
140,2023-03,179,157,0.93
140,2023-04,288,327,1.09
140,2023-05,166,153,1.03
140,2023-06,101,94,0.97
140,2023-07,153,141,0.93
140,2023-08,194,197,1.09
140,2023-09,218,212,1.03
140,2023-10,261,266,0.97
140,2023-11,422,391,0.93
140,2023-12,167,203,1.09
140,2024-01,270,279,1.03
140,2024-02,252,251,0.97
140,2024-03,214,189,0.93
140,2024-04,112,114,1.09
140,2024-05,211,201,1.03
140,2024-06,170,165,0.97
140,2024-07,96,87,0.93
140,2024-08,147,143,1.09
140,2024-09,187,185,1.03
140,2024-10,253,239,0.97
140,2024-11,248,238,0.93
140,2024-12,230,257,1.09
140,2025-01,259,241,1.03
140,2025-02,364,327,0.97
140,2025-03,275,249,0.93
140,2025-04,272,316,1.09
140,2025-05,224,236,1.03
140,2025-06,216,218,0.97
140,2025-07,191,163,0.93
140,2025-08,154,163,1.09
140,2025-09,215,236,1.03
140,2025-10,265,268,0.97
140,2025-11,257,231,0.93
140,2025-12,393,395,1.09
140,2026-01,422,413,1.03
140,2026-02,251,231,0.97
140,2026-03,327,313,0.93
140,2026-04,202,217,1.09
140,2026-05,110,114,1.03
140,2026-06,279,254,0.97
140,2026-07,192,174,0.93
140,2026-08,192,199,1.09
141,2023-01,206,319,1.54
141,2023-02,112,165,1.46
141,2023-03,201,315,1.39
141,2023-04,183,290,1.63
141,2023-05,168,274,1.54
141,2023-06,106,174,1.46
141,2023-07,193,250,1.39
141,2023-08,228,386,1.63
141,2023-09,211,325,1.54
141,2023-10,193,307,1.46
141,2023-11,161,249,1.39
141,2023-12,207,364,1.63
141,2024-01,157,264,1.54
141,2024-02,151,222,1.46
141,2024-03,265,386,1.39
141,2024-04,155,251,1.63
141,2024-05,116,191,1.54
141,2024-06,182,262,1.46
141,2024-07,128,197,1.39
141,2024-08,114,168,1.63
141,2024-09,288,401,1.54
141,2024-10,304,428,1.46
141,2024-11,356,486,1.39
141,2024-12,227,382,1.63
141,2025-01,201,317,1.54
141,2025-02,190,298,1.46
141,2025-03,241,319,1.39
141,2025-04,201,293,1.63
141,2025-05,321,459,1.54
141,2025-06,82,131,1.46
141,2025-07,156,240,1.39
141,2025-08,295,458,1.63
141,2025-09,275,455,1.54
141,2025-10,311,441,1.46
141,2025-11,231,332,1.39
141,2025-12,226,338,1.63
141,2026-01,263,384,1.54
141,2026-02,215,346,1.46
141,2026-03,255,368,1.39
141,2026-04,298,499,1.63
141,2026-05,181,276,1.54
141,2026-06,106,152,1.46
141,2026-07,172,228,1.39
141,2026-08,195,315,1.63
142,2023-01,178,237,1.37
142,2023-02,174,232,1.30
142,2023-03,205,279,1.23
142,2023-04,223,364,1.45
142,2023-05,129,199,1.37
142,2023-06,211,273,1.30
142,2023-07,132,157,1.23
142,2023-08,148,230,1.45
142,2023-09,218,322,1.37
142,2023-10,160,214,1.30
142,2023-11,186,211,1.23
142,2023-12,290,400,1.45
142,2024-01,129,185,1.37
142,2024-02,177,251,1.30
142,2024-03,232,281,1.23
142,2024-04,240,339,1.45
142,2024-05,183,234,1.37
142,2024-06,182,244,1.30
142,2024-07,100,117,1.23
142,2024-08,201,296,1.45
142,2024-09,90,129,1.37
142,2024-10,180,212,1.30
142,2024-11,302,400,1.23
142,2024-12,190,284,1.45
142,2025-01,209,256,1.37
142,2025-02,129,191,1.30
142,2025-03,300,404,1.23
142,2025-04,254,357,1.45
142,2025-05,318,399,1.37
142,2025-06,109,151,1.30
142,2025-07,117,164,1.23
142,2025-08,179,293,1.45
142,2025-09,178,260,1.37
142,2025-10,422,519,1.30
142,2025-11,271,322,1.23
142,2025-12,368,509,1.45
142,2026-01,152,189,1.37
142,2026-02,172,251,1.30
142,2026-03,235,298,1.23
142,2026-04,259,370,1.45
142,2026-05,190,275,1.37
142,2026-06,139,184,1.30
142,2026-07,202,258,1.23
142,2026-08,175,255,1.45
143,2023-01,117,231,1.76
143,2023-02,128,232,1.67
143,2023-03,204,325,1.59
143,2023-04,241,458,1.86
143,2023-05,242,389,1.76
143,2023-06,165,259,1.67
143,2023-07,147,232,1.59
143,2023-08,122,229,1.86
143,2023-09,189,354,1.76
143,2023-10,244,377,1.67
143,2023-11,260,389,1.59
143,2023-12,225,386,1.86
143,2024-01,139,254,1.76
143,2024-02,181,309,1.67
143,2024-03,414,633,1.59
143,2024-04,184,356,1.86
143,2024-05,220,433,1.76
143,2024-06,210,334,1.67
143,2024-07,219,362,1.59
143,2024-08,122,248,1.86
143,2024-09,180,314,1.76
143,2024-10,201,356,1.67
143,2024-11,238,417,1.59
143,2024-12,276,512,1.86
143,2025-01,315,576,1.76
143,2025-02,275,509,1.67
143,2025-03,270,416,1.59
143,2025-04,220,376,1.86
143,2025-05,177,282,1.76
143,2025-06,153,267,1.67
143,2025-07,189,333,1.59
143,2025-08,271,498,1.86
143,2025-09,241,458,1.76
143,2025-10,483,775,1.67
143,2025-11,236,398,1.59
143,2025-12,246,434,1.86
143,2026-01,216,396,1.76
143,2026-02,188,337,1.67
143,2026-03,348,540,1.59
143,2026-04,389,658,1.86
143,2026-05,234,461,1.76
143,2026-06,168,254,1.67
143,2026-07,190,278,1.59
143,2026-08,220,449,1.86
144,2023-01,129,185,1.54
144,2023-02,230,304,1.46
144,2023-03,159,240,1.39
144,2023-04,193,329,1.63
144,2023-05,126,220,1.54
144,2023-06,110,175,1.46
144,2023-07,100,142,1.39
144,2023-08,137,235,1.63
144,2023-09,70,114,1.54
144,2023-10,134,186,1.46
144,2023-11,158,225,1.39
144,2023-12,215,393,1.63
144,2024-01,178,302,1.54
144,2024-02,201,264,1.46
144,2024-03,201,301,1.39
144,2024-04,192,315,1.63
144,2024-05,119,170,1.54
144,2024-06,79,129,1.46
144,2024-07,146,204,1.39
144,2024-08,156,285,1.63
144,2024-09,200,304,1.54
144,2024-10,291,381,1.46
144,2024-11,205,268,1.39
144,2024-12,325,574,1.63
144,2025-01,244,416,1.54
144,2025-02,193,301,1.46
144,2025-03,286,383,1.39
144,2025-04,284,429,1.63
144,2025-05,233,325,1.54
144,2025-06,154,207,1.46
144,2025-07,183,260,1.39
144,2025-08,191,333,1.63
144,2025-09,174,268,1.54
144,2025-10,344,562,1.46
144,2025-11,278,350,1.39
144,2025-12,214,383,1.63
144,2026-01,240,408,1.54
144,2026-02,345,555,1.46
144,2026-03,307,453,1.39
144,2026-04,225,347,1.63
144,2026-05,284,462,1.54
144,2026-06,153,226,1.46
144,2026-07,127,194,1.39
144,2026-08,125,202,1.63
145,2023-01,226,432,2.05
145,2023-02,146,279,1.95
145,2023-03,270,459,1.85
145,2023-04,201,483,2.17
145,2023-05,140,321,2.05
145,2023-06,106,222,1.95
145,2023-07,133,244,1.85
145,2023-08,169,343,2.17
145,2023-09,190,384,2.05
145,2023-10,268,528,1.95
145,2023-11,144,298,1.85
145,2023-12,287,593,2.17
145,2024-01,186,415,2.05
145,2024-02,144,312,1.95
145,2024-03,209,385,1.85
145,2024-04,208,496,2.17
145,2024-05,168,331,2.05
145,2024-06,120,247,1.95
145,2024-07,199,356,1.85
145,2024-08,169,330,2.17
145,2024-09,234,481,2.05
145,2024-10,244,440,1.95
145,2024-11,443,815,1.85
145,2024-12,213,426,2.17
145,2025-01,279,573,2.05
145,2025-02,209,427,1.95
145,2025-03,256,446,1.85
145,2025-04,388,826,2.17
145,2025-05,302,565,2.05
145,2025-06,225,462,1.95
145,2025-07,179,333,1.85
145,2025-08,209,452,2.17
145,2025-09,145,294,2.05
145,2025-10,286,530,1.95
145,2025-11,298,506,1.85
145,2025-12,259,589,2.17
145,2026-01,133,284,2.05
145,2026-02,288,573,1.95
145,2026-03,203,354,1.85
145,2026-04,161,398,2.17
145,2026-05,265,538,2.05
145,2026-06,140,306,1.95
145,2026-07,183,367,1.85
145,2026-08,252,563,2.17
146,2023-01,208,352,1.76
146,2023-02,131,217,1.67
146,2023-03,220,384,1.59
146,2023-04,147,259,1.86
146,2023-05,135,268,1.76
146,2023-06,100,150,1.67
146,2023-07,69,124,1.59
146,2023-08,247,483,1.86
146,2023-09,306,588,1.76
146,2023-10,181,287,1.67
146,2023-11,203,346,1.59
146,2023-12,160,268,1.86
146,2024-01,166,301,1.76
146,2024-02,121,205,1.67
146,2024-03,388,590,1.59
146,2024-04,214,365,1.86
146,2024-05,174,314,1.76
146,2024-06,146,227,1.67
146,2024-07,122,179,1.59
146,2024-08,122,239,1.86
146,2024-09,235,468,1.76
146,2024-10,269,406,1.67
146,2024-11,292,424,1.59
146,2024-12,114,214,1.86
146,2025-01,267,468,1.76
146,2025-02,179,309,1.67
146,2025-03,235,335,1.59
146,2025-04,399,691,1.86
146,2025-05,186,328,1.76
146,2025-06,204,349,1.67
146,2025-07,160,238,1.59
146,2025-08,146,307,1.86
146,2025-09,178,342,1.76
146,2025-10,424,648,1.67
146,2025-11,332,478,1.59
146,2025-12,203,354,1.86
146,2026-01,209,391,1.76
146,2026-02,238,436,1.67
146,2026-03,336,563,1.59
146,2026-04,262,518,1.86
146,2026-05,221,370,1.76
146,2026-06,161,267,1.67
146,2026-07,167,259,1.59
146,2026-08,225,423,1.86
147,2023-01,147,133,0.88
147,2023-02,194,160,0.83
147,2023-03,258,189,0.79
147,2023-04,210,179,0.93
147,2023-05,219,206,0.88
147,2023-06,301,232,0.83
147,2023-07,100,82,0.79
147,2023-08,69,68,0.93
147,2023-09,265,236,0.88
147,2023-10,193,177,0.83
147,2023-11,213,175,0.79
147,2023-12,166,165,0.93
147,2024-01,215,172,0.88
147,2024-02,219,165,0.83
147,2024-03,260,214,0.79
147,2024-04,272,247,0.93
147,2024-05,110,103,0.88
147,2024-06,213,184,0.83
147,2024-07,138,98,0.79
147,2024-08,231,198,0.93
147,2024-09,192,166,0.88
147,2024-10,239,194,0.83
147,2024-11,256,183,0.79
147,2024-12,248,247,0.93
147,2025-01,181,179,0.88
147,2025-02,246,187,0.83
147,2025-03,252,190,0.79
147,2025-04,264,265,0.93
147,2025-05,217,184,0.88
147,2025-06,263,207,0.83
147,2025-07,255,200,0.79
147,2025-08,169,170,0.93
147,2025-09,180,168,0.88
147,2025-10,247,185,0.83
147,2025-11,311,234,0.79
147,2025-12,401,380,0.93
147,2026-01,160,141,0.88
147,2026-02,244,189,0.83
147,2026-03,318,283,0.79
147,2026-04,212,198,0.93
147,2026-05,209,176,0.88
147,2026-06,154,124,0.83
147,2026-07,241,200,0.79
147,2026-08,151,159,0.93
148,2023-01,111,224,2.05
148,2023-02,241,495,1.95
148,2023-03,214,433,1.85
148,2023-04,259,530,2.17
148,2023-05,195,413,2.05
148,2023-06,148,265,1.95
148,2023-07,196,389,1.85
148,2023-08,105,252,2.17
148,2023-09,204,403,2.05
148,2023-10,183,360,1.95
148,2023-11,157,309,1.85
148,2023-12,169,404,2.17
148,2024-01,168,329,2.05
148,2024-02,159,319,1.95
148,2024-03,217,439,1.85
148,2024-04,180,411,2.17
148,2024-05,144,296,2.05
148,2024-06,122,228,1.95
148,2024-07,158,287,1.85
148,2024-08,246,478,2.17
148,2024-09,209,458,2.05
148,2024-10,280,569,1.95
148,2024-11,260,541,1.85
148,2024-12,288,628,2.17
148,2025-01,283,549,2.05
148,2025-02,248,444,1.95
148,2025-03,352,659,1.85
148,2025-04,244,493,2.17
148,2025-05,145,267,2.05
148,2025-06,275,565,1.95
148,2025-07,147,285,1.85
148,2025-08,327,665,2.17
148,2025-09,274,534,2.05
148,2025-10,315,610,1.95
148,2025-11,297,519,1.85
148,2025-12,192,372,2.17
148,2026-01,153,310,2.05
148,2026-02,184,374,1.95
148,2026-03,236,413,1.85
148,2026-04,239,483,2.17
148,2026-05,230,434,2.05
148,2026-06,184,394,1.95
148,2026-07,58,120,1.85
