date,id_produit,id_magasin,qte_theorique,qte_physique,seuil_alerte,valeur_stock_ht
2025-07-02,51,6,15,15,3,95625
2025-03-23,53,1,23,21,5,95550
2023-01-27,142,1,14,13,3,109200
2024-02-02,132,4,32,31,8,415400
2024-06-27,79,4,12,13,3,374400
2026-04-13,22,6,58,52,14,31200
2023-10-20,145,1,50,52,12,417300
2023-02-14,68,4,112,106,28,249100
2024-05-20,48,5,5,5,1,44875
2024-08-12,45,4,14,15,3,141000
2025-09-08,107,3,16,15,4,132750
2025-08-21,3,4,18,18,4,94950
2023-04-23,60,4,15,14,3,68600
2026-05-06,13,4,20,22,5,27500
2024-02-03,106,1,33,33,8,318450
2024-09-27,116,1,44,-1,11,157200
2025-11-07,117,3,7,7,1,24850
2023-06-03,61,5,61,61,15,176900
2024-10-06,101,4,7,7,1,56700
2024-11-04,106,3,86,83,21,800950
2024-05-01,101,6,13,13,3,105300
2025-08-03,141,6,26,25,6,109375
2023-10-28,49,6,88,90,22,621000
2024-07-15,121,3,53,51,13,224400
2026-06-28,58,3,7,6,1,30450
2026-05-16,14,5,6,6,1,7200
2023-11-06,79,3,18,18,4,518400
2025-01-05,118,5,19,19,4,78850
2024-10-28,5,5,71,68,17,299200
2023-10-17,97,4,7,6,1,86550
2025-01-18,95,1,30,28,7,294000
2026-06-10,31,3,66,63,16,133875
2024-06-07,147,5,18,17,4,123250
2023-08-30,84,6,59,62,14,1681750
2025-05-26,133,3,32,33,8,273075
2025-05-17,55,5,37,36,9,281700
2025-09-10,40,4,24,25,6,48750
2024-04-19,59,3,3,3,0,20625
2023-11-26,55,6,25,24,6,187800
2026-05-07,151,2,23,26,5,144300
2023-09-16,128,3,4,-1,1,62700
2025-09-05,100,5,98,97,24,1590800
2023-09-11,136,5,2,2,0,24300
2024-06-04,83,1,10,11,2,248600
2025-01-27,3,1,23,22,5,116050
2024-05-24,132,1,26,26,6,348400
2026-06-17,106,5,13,13,3,125450
2023-09-02,60,2,15,14,3,68600
2025-07-03,31,1,46,44,11,93500
2025-01-26,13,1,71,71,17,88750
2025-01-01,68,2,11,9,2,21150
2025-12-31,153,2,29,30,7,216750
2024-10-10,17,6,84,84,21,75600
2023-02-11,13,6,4,4,1,5000
2025-09-28,77,1,33,30,8,788250
2025-10-08,21,2,23,24,5,23400
2024-05-13,125,5,18,18,4,69750
2023-06-21,73,2,55,60,13,1687500
2023-11-09,85,1,4,4,1,43400
2023-07-15,91,2,55,53,13,508800
2023-11-17,117,4,21,20,5,71000
2023-07-30,38,3,21,22,5,40150
2023-10-03,64,1,32,32,8,92000
2026-08-31,152,1,42,42,10,172200
2024-07-06,76,5,62,56,15,960400
2026-06-11,43,6,7,7,1,56350
2025-02-06,104,3,7,7,1,113925
2025-03-02,4,4,23,21,5,74550
2023-12-08,121,5,18,16,4,70400
2023-09-28,12,6,22,22,5,121000
2023-10-09,48,3,21,22,5,197450
2026-07-17,60,1,13,13,3,63700
2024-02-28,49,2,15,15,3,103500
2023-01-04,64,4,19,18,4,51750
2024-07-28,130,4,19,21,4,412650
2025-04-04,93,6,7,7,1,52150
2024-12-03,13,3,132,-1,33,156250
2026-02-11,61,6,19,20,4,58000
2023-07-30,4,2,48,48,12,170400
2026-02-01,81,2,74,70,18,2157750
2024-11-27,52,4,35,34,8,189550
2026-04-26,122,1,67,74,16,442150
2024-02-02,86,4,70,77,17,639100
2025-11-23,84,2,70,63,17,1708875
2024-08-14,85,4,3,3,0,32550
2026-06-28,26,2,7,7,1,129150
2024-01-11,116,5,36,37,9,121175
2023-10-09,39,6,6,6,1,7950
2023-08-11,40,4,70,66,17,128700
2024-09-20,4,1,83,93,20,330150
2024-07-22,98,4,52,51,13,712725
2025-12-31,113,3,45,50,11,183750
2023-05-24,93,5,5,5,1,37250
2026-08-29,147,5,11,11,2,79750
2025-12-22,121,2,78,75,19,330000
2026-01-02,40,6,7,7,1,13650
2025-07-02,55,4,14,15,3,117375
2024-09-09,144,5,31,32,7,212000
2024-03-23,86,6,5,5,1,41500
2024-04-08,41,5,54,57,13,78375
2026-02-14,150,3,18,17,4,77350
2026-03-07,30,3,46,45,11,63000
2024-05-12,23,5,71,69,17,1536975
2024-03-26,145,2,35,38,8,304950
2025-03-27,149,2,21,21,5,158025
2026-08-21,106,3,32,35,8,337750
2023-10-12,24,5,12,12,3,269700
2023-03-25,133,4,20,18,5,148950
2025-04-10,144,1,16,18,4,119250
2024-01-01,27,1,40,42,10,578550
2026-05-04,154,2,14,-1,3,65450
2023-03-08,29,6,13,13,3,19825
2025-12-23,70,5,76,75,19,281250
2025-11-04,5,5,171,182,42,800800
2026-02-10,89,4,17,18,4,150750
2025-06-11,93,5,18,16,4,119200
2023-01-25,51,1,25,21,6,133875
2025-02-03,131,3,45,50,11,450000
2025-06-22,78,6,21,24,5,643200
2025-05-29,126,5,10,9,2,33075
2026-04-27,22,5,9,10,2,6000
2023-05-08,15,5,18,18,4,16200
2026-07-30,69,2,17,17,4,46325
2025-05-14,96,3,78,70,19,1113000
2025-08-01,6,5,45,45,11,311625
2026-07-04,10,2,32,29,8,109475
2026-02-17,91,3,11,11,2,105600
2023-01-30,118,2,5,5,1,20750
2025-05-25,81,4,4,4,1,123300
2024-05-03,70,2,53,50,13,187500
2023-01-30,42,1,9,9,2,15075
2023-03-05,21,6,26,25,6,24375
2024-12-03,125,5,6,6,1,23250
2024-09-14,83,2,66,64,16,1446400
2024-12-02,125,1,12,12,3,46500
2026-03-08,124,6,26,25,6,130625
2026-02-03,42,2,32,29,8,48575
2023-01-16,33,3,28,-1,7,55250
2026-08-24,106,4,15,16,3,154400
2023-01-12,54,2,65,63,16,559125
2024-01-28,120,4,147,137,36,445250
2023-01-15,119,4,565,600,141,2895000
2024-01-07,121,2,97,99,24,435600
2026-06-29,7,4,8,9,2,33750
2025-10-11,135,4,47,47,11,452375
2023-01-24,83,1,16,17,4,384200
2025-07-30,51,2,25,27,6,172125
2026-01-12,7,1,9,9,2,33750
2023-04-24,65,4,89,99,22,398475
2023-05-12,107,3,5,5,1,44250
2023-08-23,20,5,27,26,6,34450
2025-01-28,154,1,44,43,11,201025
2024-11-06,72,2,89,90,22,344250
2026-06-30,77,4,49,50,12,1313750
2023-11-25,74,3,72,73,18,2211900
2024-11-30,54,5,5,5,1,44375
2023-01-06,26,5,5,5,1,92250
2023-05-18,88,5,18,16,4,230000
2026-01-17,75,2,2,2,0,44900
2025-07-15,136,1,14,14,3,170100
2024-02-22,7,2,36,36,9,135000
2026-07-14,84,2,112,107,28,2902375
2024-07-05,133,1,20,20,5,165500
2024-03-20,23,4,25,27,6,601425
2026-03-12,17,6,11,11,2,9900
2025-04-23,152,4,91,93,22,381300
2025-03-04,129,2,24,26,6,401700
2023-09-13,98,4,5,5,1,69875
2023-03-18,89,1,83,86,20,720250
2026-03-01,46,4,29,28,7,241500
2024-01-26,114,2,3,3,0,17250
2026-04-21,29,4,108,103,27,157075
2024-07-20,60,4,38,38,9,186200
2026-05-06,118,2,67,70,16,290500
2025-10-12,105,4,10,11,2,205975
2025-12-22,121,4,2,2,0,8800
2024-06-12,88,3,123,130,30,1868750
2026-01-01,113,4,5,5,1,18375
2026-05-31,82,1,18,18,4,626850
2025-02-08,98,5,9,10,2,139750
2024-09-30,50,3,51,54,12,291600
2024-10-27,50,6,8,8,2,43200
2024-12-09,25,6,12,13,3,348400
2024-12-03,66,2,78,76,19,304000
2025-04-05,121,1,8,9,2,39600
2025-04-16,34,4,3,3,0,3675
2024-01-03,151,4,34,32,8,177600
2025-03-25,26,3,16,15,4,276750
2023-11-04,54,1,8,8,2,71000
2024-05-31,29,6,34,31,8,47275
2025-09-12,33,4,100,98,25,208250
2025-02-03,93,2,22,24,5,178800
2023-02-13,116,2,79,80,19,262000
2023-08-10,35,1,3,3,0,5100
2024-09-22,36,5,4,4,1,9000
2023-04-22,84,4,17,16,4,434000
2023-03-06,61,4,30,28,7,81200
2025-06-03,40,2,10,10,2,19500
2025-08-24,35,5,26,29,6,49300
2026-02-23,103,2,84,73,21,1091350
2025-10-22,30,3,5,5,1,7000
2025-11-04,18,2,21,21,5,19425
2023-02-20,96,3,147,149,36,2369100
2026-04-08,7,6,18,20,4,75000
2023-06-16,97,4,29,29,7,418325
2026-06-03,95,6,182,180,45,1890000
2025-11-06,89,5,44,43,11,360125
2023-09-20,77,2,41,40,10,1051000
2025-04-03,77,4,14,13,3,341575
2023-06-29,118,4,38,39,9,161850
2025-10-26,87,5,17,17,4,157250
2026-02-08,51,5,34,32,8,204000
2025-11-21,46,4,11,11,2,94875
2024-11-12,20,5,43,47,10,62275
2023-11-14,137,1,36,37,9,167425
2025-04-08,36,2,24,24,6,54000
2025-08-28,53,3,5,5,1,22750
2025-06-18,97,3,4,4,1,57700
2025-07-31,111,3,19,18,4,310050
2024-09-04,94,2,49,49,12,371175
2026-04-05,34,6,53,52,13,63700
2023-04-07,98,6,50,53,12,740675
2024-03-07,149,3,34,34,8,255850
2025-09-09,107,4,9,9,2,79650
2023-05-13,149,6,105,98,26,737450
2024-09-14,150,3,11,11,2,50050
2025-06-22,149,5,22,22,5,165550
2023-08-31,117,1,23,23,5,81650
2025-10-31,139,5,18,17,4,136000
2024-04-15,66,5,13,12,3,48000
2023-03-28,73,6,100,95,25,2671875
2026-02-23,114,2,419,431,104,2478250
2026-02-13,103,1,18,18,4,269100
2026-08-06,116,1,14,14,3,45850
2026-03-30,141,4,22,22,5,96250
2024-10-09,136,1,11,11,2,133650
2024-02-25,149,3,11,11,2,82775
2024-12-05,130,3,10,10,2,196500
2025-04-21,129,2,15,16,3,247200
2025-07-24,101,2,6,6,1,48600
2023-06-26,60,3,59,61,14,298900
2026-02-10,1,3,4,5,1,26000
2023-05-02,14,4,28,27,7,32400
2024-07-27,16,6,6,6,1,3600
2023-01-07,49,6,54,56,13,386400
2025-12-16,85,5,40,41,10,444850
2023-01-25,133,2,48,46,12,380650
2025-09-11,87,1,15,13,3,120250
2023-08-06,102,5,26,29,6,391500
2024-05-14,100,4,5,5,1,82000
2024-07-18,129,5,24,27,6,417150
2023-05-05,13,3,50,49,12,61250
2024-01-29,55,2,7,7,1,54775
2023-06-05,149,3,19,19,4,142975
2023-10-27,72,5,18,18,4,68850
2024-07-13,74,1,63,65,15,1969500
2025-09-01,91,1,19,19,4,182400
2023-04-12,24,2,13,13,3,292175
2023-06-16,118,1,34,34,8,141100
2023-01-29,41,5,6,6,1,8250
2025-01-05,132,6,67,65,16,871000
2024-02-20,144,6,10,11,2,72875
2025-12-05,66,2,14,13,3,52000
2023-04-05,44,1,68,71,17,525400
2024-09-19,91,2,6,6,1,57600
2025-02-04,74,2,89,83,22,2514900
2024-01-15,17,3,33,-1,8,28800
2023-08-31,22,6,204,208,51,124800
2023-10-03,27,6,16,16,4,220400
2025-07-12,140,1,93,95,23,420375
2025-11-25,15,3,24,24,6,21600
2023-10-31,115,6,119,124,29,341000
2023-01-24,22,2,46,47,11,28200
2024-06-06,47,4,5,5,1,41500
2025-01-31,3,6,7,7,1,36925
2026-01-22,123,2,7,7,1,23975
2024-10-06,127,2,9,10,2,159750
2026-08-30,96,1,37,34,9,540600
2024-05-05,105,2,16,16,4,299600
2025-12-15,119,3,10,10,2,48250
2024-10-22,11,2,4,-1,1,18900
2026-05-18,84,1,3,3,0,81375
2025-07-17,114,2,8,8,2,46000
2023-10-16,145,5,62,62,15,497550
2024-04-02,68,2,22,22,5,51700
2023-05-02,143,3,75,75,18,556875
2024-10-30,72,3,19,20,4,76500
2023-10-11,85,1,13,13,3,141050
2023-02-22,149,4,77,75,19,564375
2025-03-26,146,6,14,15,3,117000
2025-04-16,147,1,37,36,9,261000
2026-08-04,147,2,27,28,6,203000
2025-05-19,37,4,2,2,0,2500
2026-04-29,107,3,57,57,14,504450
2023-02-18,134,1,6,6,1,70500
2023-04-12,34,3,48,45,12,55125
2024-07-27,91,1,41,35,10,336000
2025-04-02,97,1,22,22,5,317350
2024-02-13,21,5,20,20,5,19500
2026-08-22,41,2,320,296,80,407000
2024-02-14,61,5,2,2,0,5800
2023-12-15,7,3,78,78,19,292500
2025-04-28,128,5,13,14,3,219450
2024-08-25,136,3,10,10,2,121500
2025-12-12,3,2,17,-1,4,100225
2025-07-12,124,2,33,35,8,182875
2024-01-15,44,5,45,47,11,347800
2025-02-04,82,6,10,10,2,348250
2023-04-25,96,2,16,16,4,254400
2026-05-19,106,4,18,18,4,173700
2024-04-23,71,3,15,15,3,43500
2024-01-05,152,5,22,20,5,82000
2024-11-18,13,6,42,40,10,50000
2025-07-13,28,5,103,119,25,2415700
2026-01-26,68,2,29,27,7,63450
2024-12-17,88,5,11,10,2,143750
2023-05-23,122,4,39,40,9,239000
2025-05-04,125,5,24,-1,6,104625
2023-05-01,27,1,39,-1,9,523450
2023-06-04,150,6,42,42,10,191100
2023-12-21,148,1,16,15,4,108750
2024-12-06,28,3,34,36,8,730800
2024-04-25,131,1,13,13,3,117000
2023-04-21,50,2,77,77,19,415800
2026-05-12,85,2,41,40,10,434000
2025-02-25,90,5,9,9,2,86400
2025-01-28,28,5,22,25,5,507500
2024-09-17,148,4,33,31,8,224750
2025-06-02,46,1,16,15,4,129375
2025-01-25,130,1,11,12,2,235800
2024-03-31,92,1,21,22,5,239800
2023-03-05,145,3,13,14,3,112350
2025-07-02,5,5,8,8,2,35200
2025-03-31,7,3,50,49,12,183750
2024-01-22,117,1,14,13,3,46150
2024-08-17,69,5,228,202,57,550450
2025-04-14,34,5,39,37,9,45325
2024-06-03,91,2,16,15,4,144000
2026-01-03,89,1,7,6,1,50250
2023-03-07,45,3,45,38,11,357200
2024-09-13,70,1,17,17,4,63750
2025-04-06,18,5,47,43,11,39775
2025-05-03,39,1,16,16,4,21200
2023-01-02,44,3,34,33,8,244200
2025-08-10,95,4,41,38,10,399000
2026-02-03,59,3,9,9,2,61875
2024-04-28,97,4,50,52,12,750100
2023-03-19,18,2,10,-1,2,9250
2023-08-17,108,1,48,45,12,847125
2024-07-23,133,1,29,29,7,239975
2026-06-28,144,6,67,60,16,397500
2023-03-05,93,2,20,18,5,134100
2023-03-08,134,5,15,15,3,176250
2025-03-20,55,1,14,14,3,109550
2025-12-14,32,3,3,3,0,5400
2024-10-31,57,3,49,48,12,306000
2023-06-05,28,4,17,16,4,324800
2023-06-10,114,3,60,62,15,356500
2026-07-17,36,5,33,34,8,76500
2023-04-05,26,6,6,6,1,110700
2026-05-09,7,2,53,53,13,198750
2023-11-06,132,2,13,14,3,187600
2023-02-21,131,1,3,3,0,27000
2025-07-28,78,2,15,15,3,402000
2025-11-12,61,6,29,30,7,87000
2026-05-13,71,3,4,4,1,11600
2024-10-03,113,2,18,19,4,69825
2023-01-19,17,3,1,1,0,900
2026-01-25,128,5,11,11,2,172425
2024-07-07,33,5,15,15,3,31875
2023-06-14,70,3,55,50,13,187500
2023-05-15,75,6,27,28,6,628600
2023-07-09,136,5,63,68,15,826200
2025-07-05,116,1,42,39,10,127725
2026-03-30,135,6,100,94,25,904750
2024-06-01,1,5,77,79,19,410800
2023-01-30,83,1,35,36,8,813600
2023-10-17,25,2,16,17,4,455600
2026-06-30,43,6,13,12,3,96600
2023-04-07,98,4,54,53,13,740675
2023-11-06,74,5,4,4,1,121200
2023-11-23,40,5,14,15,3,29250
2023-08-14,59,2,47,51,11,350625
2023-05-15,17,2,45,41,11,36900
2023-08-03,76,6,2,2,0,34300
2024-04-04,96,6,131,127,32,2019300
2025-08-31,153,4,14,14,3,101150
2024-07-07,67,2,17,16,4,54800
2025-12-18,96,5,16,16,4,254400
2026-08-13,85,2,60,62,15,672700
2026-04-28,150,5,24,26,6,118300
2024-06-03,34,3,13,13,3,15925
2026-01-10,58,1,12,13,3,65975
2024-06-28,84,6,3,3,0,81375
2023-08-11,57,3,6,6,1,38250
2025-06-27,17,5,5,5,1,4500
2025-10-26,23,6,3,3,0,66825
2026-07-14,90,4,10,11,2,105600
2024-02-07,73,6,44,49,11,1378125
2024-06-02,51,2,158,154,39,981750
2024-05-19,29,4,8,7,2,10675
2026-05-30,146,2,169,165,42,1287000
2023-12-30,110,4,77,78,19,1246050
2023-05-02,69,4,27,31,6,84475
2025-03-20,6,1,17,18,4,124650
2024-12-22,59,2,65,70,16,481250
2024-03-07,12,2,10,10,2,55000
2024-04-15,85,1,69,74,17,802900
2023-12-24,28,6,91,89,22,1806700
2024-04-18,86,3,16,16,4,132800
2025-08-26,120,5,2,2,0,6500
2025-11-10,115,1,68,67,17,184250
2025-05-12,46,1,9,9,2,77625
2024-12-28,42,3,6,6,1,10050
2025-05-14,144,4,11,11,2,72875
2026-06-24,84,1,10,10,2,271250
2026-08-23,144,1,24,24,6,159000
2025-08-02,68,2,7,-1,1,16450
2025-07-31,118,6,9,9,2,37350
2026-07-09,27,2,3,3,0,41325
2026-05-10,145,2,16,16,4,128400
2024-10-28,1,6,15,14,3,72800
2024-06-14,104,1,26,29,6,471975
2026-07-24,37,6,25,25,6,31250
2023-07-02,25,3,23,22,5,589600
2026-04-11,134,5,12,13,3,152750
2023-11-23,116,3,24,24,6,78600
2025-02-08,81,1,5,5,1,154125
2025-05-20,109,5,32,32,8,259200
2023-01-07,133,6,24,26,6,215150
2026-01-15,84,2,70,72,17,1953000
2026-05-30,116,1,43,-1,10,147375
2023-03-22,144,4,59,58,14,384250
2024-03-16,127,2,4,4,1,63900
2025-10-20,14,5,20,20,5,24000
2025-02-02,153,2,32,31,8,223975
2024-11-08,120,6,27,26,6,84500
2026-06-14,144,2,6,6,1,39750
2026-02-26,4,1,10,11,2,39050
2023-10-10,88,1,51,51,12,733125
2026-05-22,25,6,34,30,8,804000
2026-03-09,26,6,63,67,15,1236150
2025-01-05,3,5,69,68,17,358700
2026-06-11,45,4,7,7,1,65800
2026-07-27,133,4,8,8,2,66200
2024-01-03,131,1,2,2,0,18000
2023-02-13,105,3,14,14,3,262150
2023-07-30,141,6,22,24,5,105000
2024-01-03,84,1,27,27,6,732375
2024-03-22,115,2,32,30,8,82500
2025-03-16,99,6,176,159,44,1279950
2023-12-21,66,5,30,30,7,120000
2025-05-05,144,3,63,65,15,430625
2026-08-15,98,4,33,29,8,405275
2023-10-29,93,1,79,77,19,573650
2025-04-06,27,5,130,138,32,1900950
2024-11-21,15,6,9,9,2,8100
2024-09-27,82,5,15,13,3,452725
2023-11-13,92,6,15,14,3,152600
2023-05-06,26,5,10,10,2,184500
2024-09-20,40,1,107,103,26,200850
2026-01-28,20,1,6,6,1,7950
2024-02-08,142,6,18,17,4,142800
2024-06-07,11,1,13,-1,3,94500
2023-12-15,114,2,38,39,9,224250
2026-03-26,95,4,4,4,1,42000
2026-07-23,54,5,31,26,7,230750
2025-10-31,1,2,132,149,33,774800
2023-10-28,43,4,30,33,7,265650
2023-03-24,88,1,11,10,2,143750
2024-08-24,5,2,18,18,4,79200
2025-12-28,68,4,21,22,5,51700
2025-07-31,15,2,26,24,6,21600
2024-10-03,77,6,61,58,15,1523950
2026-02-18,89,6,10,10,2,83750
2025-04-18,89,1,6,6,1,50250
2024-07-20,110,4,55,46,13,734850
2024-07-21,16,1,5,6,1,3600
2025-04-19,64,4,31,30,7,86250
2025-09-23,91,6,62,64,15,614400
2023-09-10,21,1,11,11,2,10725
2026-04-22,89,4,8,8,2,67000
2024-03-31,21,4,18,19,4,18525
2026-01-16,114,4,14,13,3,74750
2026-06-24,5,5,55,55,13,242000
2023-12-02,32,3,22,23,5,41400
2025-09-16,34,3,56,56,14,68600
2024-02-16,74,5,121,109,30,3302700
2024-08-14,72,5,18,18,4,68850
2025-07-29,10,1,6,7,1,26425
2025-07-21,24,1,5,5,1,112375
2023-12-26,77,6,29,31,7,814525
2024-11-08,51,4,243,240,60,1530000
2024-09-11,136,4,15,15,3,182250
2026-08-18,53,2,153,140,38,637000
2024-10-17,102,4,132,132,33,1782000
2026-04-16,4,2,61,63,15,223650
2024-01-02,28,6,28,29,7,588700
2025-12-14,56,5,49,47,12,202100
2026-05-06,23,6,17,-1,4,378675
2025-11-07,80,5,59,58,14,1837150
2026-02-09,122,6,10,11,2,65725
2025-02-16,152,2,43,42,10,172200
2024-05-31,25,6,12,12,3,321600
2026-01-17,150,2,6,7,1,31850
2026-01-03,138,5,18,20,4,98000
2025-01-17,81,4,18,18,4,554850
2025-05-15,92,4,4,4,1,43600
2024-01-09,55,5,6,6,1,46950
2024-06-04,100,3,82,77,20,1262800
2023-02-28,9,6,9,-1,2,40600
2026-06-19,74,5,52,55,13,1666500
2024-02-12,97,1,24,25,6,360625
2024-07-26,49,5,33,28,8,193200
2023-02-13,71,6,10,9,2,26100
2026-08-09,142,2,12,12,3,100800
2025-02-05,70,3,89,94,22,352500
2025-02-06,128,1,26,25,6,391875
2024-08-04,13,6,27,28,6,35000
2024-11-02,90,4,15,15,3,144000
2024-10-27,23,2,3,3,0,66825
2024-06-12,14,4,19,19,4,22800
2026-02-13,38,2,17,16,4,29200
2023-05-12,154,6,11,10,2,46750
2025-08-30,143,1,71,72,17,534600
2024-08-24,100,2,20,20,5,328000
2024-09-30,40,6,36,-1,9,79950
2023-01-03,23,5,3,3,0,66825
2026-07-29,73,2,37,37,9,1040625
2024-06-27,111,1,16,16,4,275600
2026-04-07,124,1,10,10,2,52250
2024-12-25,150,6,30,-1,7,131950
2025-07-11,26,3,3,3,0,55350
2023-09-18,77,5,54,58,13,1523950
2024-09-03,8,5,29,31,7,159650
2023-12-24,94,4,39,37,9,280275
2023-08-19,78,6,18,18,4,482400
2023-04-08,54,4,44,46,11,408250
2026-08-14,152,1,10,9,2,36900
2026-03-25,63,2,8,8,2,24400
2023-01-30,5,2,4,4,1,17600
2024-05-21,126,2,27,27,6,99225
2026-07-02,123,6,35,36,8,123300
2024-09-15,135,3,7,7,1,67375
2024-12-02,29,3,12,11,3,16775
2023-02-04,91,5,9,9,2,86400
2023-05-23,71,2,20,20,5,58000
2024-02-12,10,6,27,27,6,101925
2025-02-11,40,1,37,38,9,74100
2026-08-28,78,3,28,26,7,696800
2025-04-15,64,4,82,76,20,218500
2024-05-18,19,4,15,13,3,11700
2023-12-29,96,5,322,295,80,4690500
2026-05-09,7,1,30,34,7,127500
2025-09-12,67,1,36,34,9,116450
2023-12-14,45,1,19,19,4,178600
2023-04-03,15,6,127,131,31,117900
2024-06-08,102,6,21,23,5,310500
2023-01-28,44,4,119,116,29,858400
2023-07-03,98,4,6,6,1,83850
2023-09-17,138,5,23,24,5,117600
2025-07-14,21,6,19,18,4,17550
2023-03-13,128,6,3,3,0,47025
2024-06-22,78,1,13,12,3,321600
2024-10-03,7,5,7,6,1,22500
2024-10-09,96,4,23,22,5,349800
2026-08-21,52,4,4,4,1,22300
2023-05-24,56,5,9,9,2,38700
2024-10-02,59,2,29,30,7,206250
2024-12-23,38,2,6,6,1,10950
2024-03-29,153,5,23,23,5,166175
2025-09-06,59,5,65,68,16,467500
2023-02-01,63,6,5,5,1,15250
2025-12-02,86,1,11,11,2,91300
2025-08-08,150,3,35,32,8,145600
2025-07-06,94,2,37,37,9,280275
2025-08-10,150,2,17,17,4,77350
2024-02-28,137,1,9,9,2,40725
2023-08-22,102,5,2,2,0,27000
2023-07-31,88,1,8,8,2,115000
2025-02-22,51,6,29,29,7,184875
2023-11-13,69,3,47,43,11,117175
2023-05-19,98,6,7,7,1,97825
2023-01-11,44,6,26,25,6,185000
2026-03-30,24,6,231,238,57,5349050
2023-10-09,17,1,16,15,4,13500
2023-06-04,69,5,20,19,5,51775
2024-12-31,41,4,16,16,4,22000
2025-03-11,87,6,36,38,9,351500
2026-07-27,94,5,44,42,11,318150
2025-03-05,61,2,58,63,14,182700
2024-05-22,5,2,43,39,10,171600
2023-06-30,26,1,10,10,2,184500
2025-05-13,38,3,8,8,2,14600
2025-10-25,88,6,5,5,1,71875
2024-10-16,94,1,47,48,11,363600
2025-05-30,87,6,58,62,14,573500
2025-02-19,152,6,18,17,4,69700
2023-09-10,96,2,19,18,4,286200
2025-05-02,40,2,41,41,10,79950
2024-04-26,104,5,20,21,5,341775
2024-04-04,18,6,31,28,7,25900
2024-07-30,23,6,5,5,1,111375
2024-11-19,12,1,65,71,16,390500
2023-08-13,12,3,12,13,3,71500
2024-06-19,31,4,8,8,2,17000
2026-01-10,75,3,38,-1,9,875550
2024-10-08,24,4,29,30,7,674250
2024-02-04,90,4,25,25,6,240000
2025-11-03,66,2,32,30,8,120000
2025-04-03,10,3,21,22,5,83050
2025-01-28,24,3,88,86,22,1932850
2025-06-16,94,2,8,8,2,60600
2025-01-03,105,1,7,8,1,149800
2023-04-04,101,4,18,19,4,153900
2024-05-04,154,3,32,35,8,163625
2024-01-06,48,6,13,12,3,107700
2025-12-21,130,4,11,12,2,235800
2026-01-27,61,6,30,29,7,84100
2023-09-17,110,3,3,3,0,47925
2026-08-14,46,1,11,13,2,112125
2023-04-21,13,5,85,87,21,108750
2026-04-23,62,3,6,6,1,19650
2026-06-12,153,1,30,27,7,195075
2023-03-08,54,6,20,21,5,186375
2026-02-24,79,5,28,28,7,806400
2024-07-25,101,5,66,60,16,486000
2025-07-29,50,5,6,6,1,32400
2026-03-24,148,1,65,63,16,456750
2025-05-27,90,3,13,12,3,115200
2024-10-12,70,1,9,9,2,33750
2026-05-03,48,5,15,16,3,143600
2025-08-16,56,6,9,9,2,38700
2026-01-29,94,3,11,11,2,83325
2024-03-24,43,6,43,40,10,322000
2025-10-04,139,1,187,189,46,1512000
2023-08-10,123,1,5,5,1,17125
2023-04-15,90,3,7,7,1,67200
2024-09-11,109,5,18,17,4,137700
2023-11-18,40,5,224,206,56,401700
2023-09-11,64,5,23,-1,5,63250
2024-07-27,146,1,20,21,5,163800
2023-08-03,15,5,40,39,10,35100
2023-11-20,40,6,7,-1,1,13650
2025-06-01,28,3,145,146,36,2963800
2024-06-06,95,4,37,34,9,357000
2024-02-03,53,5,14,14,3,63700
2026-07-22,19,3,10,11,2,9900
2026-05-21,125,6,7,7,1,27125
2023-04-13,127,6,41,41,10,654975
2025-02-18,6,2,26,27,6,186975
2023-06-25,53,6,30,29,7,131950
2023-10-10,113,4,13,14,3,51450
2025-02-02,128,3,41,38,10,595650
2026-04-04,27,3,185,190,46,2617250
2025-06-08,134,2,23,21,5,246750
2024-05-22,56,2,106,99,26,425700
2024-05-15,133,3,82,90,20,744750
2024-07-23,138,1,13,13,3,63700
2025-10-14,126,6,21,21,5,77175
2025-05-25,105,1,16,16,4,299600
2023-08-14,75,1,10,10,2,224500
2025-07-04,113,2,7,7,1,25725
2025-12-05,80,3,11,11,2,348425
2025-08-17,37,1,25,23,6,28750
2025-02-11,102,3,27,26,6,351000
2026-02-15,4,2,12,12,3,42600
2024-09-09,25,6,6,6,1,160800
2026-05-19,63,2,14,13,3,39650
2026-07-31,32,3,26,27,6,48600
2024-05-09,47,1,12,12,3,99600
2025-12-30,1,4,9,9,2,46800
2024-06-08,4,1,2,2,0,7100
2026-01-12,149,6,18,17,4,127925
2024-03-28,37,6,17,17,4,21250
2025-10-23,82,5,15,16,3,557200
2025-12-16,87,2,12,11,3,101750
2025-08-01,102,3,6,6,1,81000
2024-12-26,100,6,6,6,1,98400
2026-03-21,145,1,22,23,5,184575
2024-12-31,25,6,28,29,7,777200
2026-04-25,84,4,25,24,6,651000
2025-08-04,78,3,54,50,13,1340000
2025-10-31,62,5,100,94,25,307850
2025-12-02,42,4,50,49,12,82075
2025-12-01,149,5,8,9,2,67725
2025-11-04,79,4,4,4,1,115200
2024-12-10,150,3,13,14,3,63700
2026-04-21,68,6,233,233,58,547550
2023-09-13,37,5,13,13,3,16250
2024-09-03,154,1,106,101,26,472175
2025-04-30,42,3,136,137,34,229475
2025-05-27,37,3,11,10,2,12500
2024-01-19,22,1,106,105,26,63000
