id_vente,id_ticket,date_vente,heure,id_magasin,id_vendeur,id_client,id_produit,quantite,prix_unitaire_ht,taux_remise,montant_ht,montant_tva,montant_ttc,mode_paiement,canal,est_retour,poids_kg,mois,annee
223876,T05-240312-044113,2024-03-12,17:00,5,19,14069,142,3,8975,0.0,26925,4846,31771,Virement,Téléphone,0,2.4,3,2024
235936,T05-240312-044114,2024-03-12,13:43,5,19,21087,137,8,4850,0.04,37248,6705,43953,Mobile Money,Magasin,0,5.04,3,2024
239977,T05-240312-044114,2024-03-12,15:32,5,9,8939,144,4,7200,0.0,28800,5184,33984,Virement,Magasin,0,3.68,3,2024
4749,T01-240313-044115,2024-03-13,11:09,1,15,0,57,2,6825,0.0,13650,2457,16107,Créance 30 j,Magasin,0,1.36,3,2024
5252,T01-240313-044115,2024-03-13,13:00,1,20,0,27,3,15225,0.0,45675,8222,53897,Virement,Téléphone,0,5259.15,3,2024
6240,T01-240313-044115,2024-03-13,13:28,1,15,23325,128,4,17325,0.0,69300,12474,81774,Mobile Money,Magasin,0,61.12,3,2024
8782,T01-240313-044116,2024-03-13,12:36,1,15,5246,45,4,10125,0.0,40500,7290,47790,Mobile Money,Magasin,0,2.52,3,2024
11057,T01-240313-044116,2024-03-13,12:29,1,5,0,110,1,17825,0.0,17825,3208,21033,Mobile Money,Livraison,0,1.39,3,2024
28686,T01-240313-044116,2024-03-13,10:34,1,15,11681,138,2,5400,0.0,10800,1944,12744,Virement,Livraison,0,1.04,3,2024
41433,T01-240313-044117,2024-03-13,07:48,1,15,19079,146,2,8700,0.0,17400,3132,20532,Mobile Money,Livraison,0,0.82,3,2024
43912,T01-240313-044117,2024-03-13,15:17,1,20,10778,2,19,6050,0.0,114950,20691,135641,Espèces,Magasin,0,536.56,3,2024
47787,T01-240313-044117,2024-03-13,13:35,1,15,0,128,1,16525,0.0,16525,2974,19499,Chèque,Livraison,0,15.28,3,2024
50243,T01-240313-044118,2024-03-13,11:23,1,20,2580,140,2,4825,0.0,9650,1737,11387,Chèque,Magasin,0,0.98,3,2024
51122,T01-240313-044118,2024-03-13,13:09,1,15,17180,110,4,17075,0.07,63519,11433,74952,Mobile Money,Livraison,0,5.56,3,2024
53625,T01-240313-044118,2024-03-13,15:52,1,15,22112,108,3,20800,0.04,59904,10783,70687,Créance 30 j,Livraison,0,2.52,3,2024
53791,T01-240313-044119,2024-03-13,14:05,1,10,10107,29,3,1625,0.0,4875,878,5753,Mobile Money,Magasin,0,0.9,3,2024
55273,T01-240313-044119,2024-03-13,15:12,1,20,9920,58,4,5650,0.0,22600,4068,26668,Chèque,Magasin,0,4.96,3,2024
60445,T01-240313-044119,2024-03-13,18:12,1,20,22286,14,6,1300,0.04,7488,1348,8836,Chèque,Magasin,0,25.68,3,2024
65418,T01-240313-044120,2024-03-13,15:48,1,20,4329,117,-6,3850,0.04,-22176,-3992,-26168,Mobile Money,Téléphone,1,-9.78,3,2024
65575,T01-240313-044120,2024-03-13,12:04,1,15,20965,9,8,5350,0.0,42800,7704,50504,Virement,Magasin,0,311.84,3,2024
70013,T01-240313-044120,2024-03-13,18:23,1,10,18035,145,7,8850,0.0,61950,11151,73101,Chèque,Magasin,0,6.58,3,2024
72040,T01-240313-044121,2024-03-13,07:32,1,10,19360,21,9,1075,0.07,8998,1620,10618,Créance 30 j,Livraison,0,23.31,3,2024
73428,T01-240313-044121,2024-03-13,17:15,1,15,9201,12,8,5950,0.0,47600,8568,56168,Espèces,Livraison,0,450.32,3,2024
77414,T01-240313-044121,2024-03-13,12:04,1,10,20324,129,5,16425,0.03,79661,14339,94000,Espèces,Magasin,0,87.35,3,2024
83150,T01-240313-044122,2024-03-13,12:45,1,15,19858,142,4,9250,0.03,35890,6460,42350,Espèces,Livraison,0,3.2,3,2024
83604,T01-240313-044122,2024-03-13,16:53,1,5,9006,99,1,8925,0.0,8925,1606,10531,Espèces,Magasin,0,2.33,3,2024
86046,T01-240313-044122,2024-03-13,16:47,1,10,99,4,11,3875,0.0,42625,7672,50297,Espèces,Livraison,0,359.48,3,2024
92864,T01-240313-044123,2024-03-13,13:35,1,20,8732,36,2,2375,0.04,4560,821,5381,Espèces,Livraison,0,0.88,3,2024
93061,T01-240313-044123,2024-03-13,11:56,1,20,14369,132,-3,14800,0.0,-44400,-7992,-52392,Mobile Money,Livraison,1,-35.55,3,2024
102523,T01-240313-044123,2024-03-13,12:54,1,20,11980,39,1,1475,0.08,1357,244,1601,Espèces,Magasin,0,0.23,3,2024
106656,T01-240313-044124,2024-03-13,16:19,1,15,6697,77,13,27875,0.0,362375,65228,427603,Espèces,Magasin,0,92.95,3,2024
115349,T01-240313-044124,2024-03-13,12:19,1,15,7424,4,3,3750,0.0,11250,2025,13275,Chèque,Magasin,0,98.04,3,2024
119989,T01-240313-044124,2024-03-13,08:13,1,10,0,5,7,4775,0.0,33425,6016,39441,Mobile Money,Magasin,0,184.03,3,2024
120051,T01-240313-044125,2024-03-13,10:46,1,15,4215,8,3,5475,0.0,16425,2956,19381,Espèces,Magasin,0,203.04,3,2024
120109,T01-240313-044125,2024-03-13,16:02,1,15,8468,136,1,13450,0.04,12912,2324,15236,Chèque,Magasin,0,17.1,3,2024
127953,T01-240313-044125,2024-03-13,07:38,1,15,20382,140,10,4825,0.0,48250,8685,56935,Espèces,Magasin,0,4.9,3,2024
132179,T01-240313-044126,2024-03-13,16:43,1,20,0,72,1,4175,0.0,4175,752,4927,Virement,Téléphone,0,1.06,3,2024
134995,T01-240313-044126,2024-03-13,09:29,1,10,0,18,33,1000,0.0,33000,5940,38940,Espèces,Magasin,0,144.54,3,2024
137998,T01-240313-044126,2024-03-13,17:34,1,15,8314,154,9,5200,0.0,46800,8424,55224,Virement,Magasin,0,3.24,3,2024
138705,T01-240313-044127,2024-03-13,16:10,1,5,0,55,1,8450,0.0,8450,1521,9971,Espèces,Livraison,0,0.75,3,2024
138915,T01-240313-044127,2024-03-13,18:19,1,5,0,106,1,10675,0.0,10675,1922,12597,Espèces,Livraison,0,2.26,3,2024
144032,T01-240313-044127,2024-03-13,10:58,1,15,12193,121,22,4775,0.04,100848,18153,119001,Espèces,Magasin,0,14.96,3,2024
145545,T01-240313-044128,2024-03-13,07:51,1,10,22732,67,1,3650,0.04,3504,631,4135,Virement,Magasin,0,0.5,3,2024
146805,T01-240313-044128,2024-03-13,13:34,1,10,908,128,3,16550,0.08,45678,8222,53900,Mobile Money,Magasin,0,45.84,3,2024
147552,T01-240313-044128,2024-03-13,14:15,1,10,22733,113,10,4000,0.04,38400,6912,45 312 FCFA,Chèque,Livraison,0,13.7,3,2024
150492,T01-240313-044129,2024-03-13,10:53,1,10,0,49,1,7325,0.0,7325,1318,8 643 FCFA,Espèces,Magasin,0,1.36,3,2024
153110,T01-240313-044129,2024-03-13,16:12,1,10,5168,49,5,7575,0.0,37875,6818,44693,Virement,Téléphone,0,6.8,3,2024
155895,T01-240313-044129,2024-03-13,10:16,1,10,0,88,3,15300,0.0,45900,8262,54162,Mobile Money,Magasin,0,4.02,3,2024
157847,T01-240313-044130,2024-03-13,14:10,1,5,7935,130,14,21925,0.0,306950,55251,362201,Créance 30 j,Magasin,0,152.6,3,2024
163642,T01-240313-044130,2024-03-13,13:04,1,15,5363,126,6,4000,0.08,22080,3974,26054,Chèque,Téléphone,0,9.24,3,2024
164615,T01-240313-044130,2024-03-13,08:09,1,10,3234,138,14,5200,0.0,72800,13104,85904,Mobile Money,Livraison,0,7.28,3,2024
167801,T01-240313-044131,2024-03-13,10:25,1,5,0,16,17,650,0.0,11050,1989,13039,Espèces,Magasin,0,49.3,3,2024
169068,T01-240313-044131,2024-03-13,15:34,1,10,5824,36,5,2375,0.0,11875,2138,14013,Mobile Money,Magasin,0,2.2,3,2024
170051,T01-240313-044131,2024-03-13,15:50,1,10,13555,129,7,16425,0.0,114975,20696,135671,Espèces,Magasin,0,122.29,3,2024
171430,T01-240313-044132,2024-03-13,17:11,1,20,9318,93,6,8075,0.0,48450,8721,57171,Mobile Money,Téléphone,0,14.34,3,2024
173845,T01-240313-044132,2024-03-13,10:11,1,5,0,129,11,16750,0.0,184250,33165,217415,Mobile Money,Magasin,0,192.17,3,2024
182714,T01-240313-044132,2024-03-13,17:23,1,5,2344,22,5,625,0.0,3125,562,3687,Virement,Magasin,0,18.05,3,2024
183554,T01-240313-044133,2024-03-13,18:22,1,15,1192,141,1,4675,0.08,4301,774,5075,Espèces,Livraison,0,0.95,3,2024
195971,T01-240313-044133,2024-03-13,17:24,1,5,22812,101,5,8775,0.0,43875,7898,51 773 FCFA,Espèces,Livraison,0,9.7,3,2024
199000,T01-240313-044133,2024-03-13,17:13,1,20,6548,88,5,15575,0.0,77875,14018,91893,Mobile Money,Magasin,0,6.7,3,2024
200462,T01-240313-044134,2024-03-13,12:18,1,10,2884,39,4,1425,0.0,5700,1026,6726,Chèque,Magasin,0,0.92,3,2024
203168,T01-240313-044134,2024-03-13,07:20,1,10,16159,26,2,20025,0.0,40050,7209,47259,Espèces,Livraison,0,4450.68,3,2024
203387,T01-240313-044134,2024-03-13,07:41,1,5,0,133,6,9075,0.0,54450,9801,64251,Créance 30 j,Magasin,0,58.92,3,2024
204568,T01-240313-044135,2024-03-13,16:34,1,20,23268,153,1,7950,30.0,7950,1431,9381,Virement,Magasin,0,0.77,3,2024
215205,T01-240313-044135,2024-03-13,10:40,1,20,4572,8,7,5650,0.04,37968,6834,44802,Espèces,Téléphone,0,473.76,3,2024
215589,T01-240313-044135,2024-03-13,15:47,1,5,16664,3,13,5800,0.04,72384,13029,85413,Créance 30 j,Magasin,0,722.8,3,2024
216533,T01-240313-044136,2024-03-13,18:16,1,5,18547,135,1,10500,0.0,10500,1890,12390,Mobile Money,Téléphone,0,8.8,3,2024
218840,T01-240313-044136,2024-03-13,16:08,1,20,15515,91,2,10575,0.04,20304,3655,23959,Mobile Money,Magasin,0,2.56,3,2024
224879,T01-240313-044136,2024-03-13,17:30,1,20,5073,37,1,1325,0.04,1272,229,1501,Espèces,Livraison,0,0.55,3,2024
226257,T01-240313-044137,2024-03-13,09:39,1,20,15886,92,1,12050,0.0,12050,2169,14219,Chèque,Magasin,0,1.5,3,2024
226267,T01-240313-044137,2024-03-13,07:27,1,10,10289,12,6,5975,0.04,34416,6195,40611,Chèque,Livraison,0,337.74,3,2024
230500,T01-240313-044137,2024-03-13,18:06,1,15,6378,108,-3,20150,0.0,-60450,-10881,-71331,Mobile Money,Téléphone,1,-2.52,3,2024
230915,T01-240313-044138,2024-03-13,09:34,1,20,5307,75,2,23650,0.03,45881,8259,54140,Espèces,Magasin,0,19.6,3,2024
231171,T01-240313-044138,2024-03-13,08:32,1,5,0,59,9,7600,0.0,68400,12312,80712,Mobile Money,Magasin,0,8.82,3,2024
231733,T01-240313-044138,2024-03-13,14:32,1,20,14266,49,4,7325,0.04,28128,5063,33191,Chèque,Magasin,0,5.44,3,2024
232338,T01-240313-044139,2024-03-13,16:01,1,20,14803,30,23,1525,18.0,33672,6061,39733,Espèces,Magasin,0,9.43,3,2024
234255,T01-240313-044139,2024-03-13,12:08,1,20,5124,41,3,1525,0.0,4575,824,5399,Espèces,Livraison,0,0.99,3,2024
237676,T01-240313-044139,2024-03-13,12:20,1,5,0,30,3,1550,0.0,4650,837,5487,Mobile Money,Magasin,0,1.23,3,2024
4061,T02-240313-044140,2024-03-13,15:26,2,11,0,5,4,4850,0.0,19400,3492,22892,Chèque,Magasin,0,105.16,3,2024
7223,T02-240313-044140,2024-03-13,09:52,2,1,17217,13,14,1325,0.0,18550,3339,21889,Espèces,Magasin,0,25.9,3,2024
10883,T02-240313-044140,2024-03-13,15:57,2,1,18635,72,1,4225,0.04,4056,730,4786,Espèces,Magasin,0,1.06,3,2024
17475,T02-240313-044140,2024-03-13,12:55,2,11,5585,152,22,4500,0.0,99000,17820,116820,Espèces,Magasin,0,10.78,3,2024
23414,T02-240313-044141,2024-03-13,15:08,2,6,0,18,4,975,0.0,3900,702,4602,Espèces,Magasin,0,17.52,3,2024
25951,T02-240313-044141,2024-03-13,07:16,2,1,20404,145,5,8800,0.04,42240,7603,49843,Espèces,Livraison,0,4.7,3,2024
26260,T02-240313-044141,2024-03-13,08:38,2,1,8889,38,3,2000,0.04,5760,1037,6797,Mobile Money,Magasin,0,1.74,3,2024
26900,T02-240313-044142,2024-03-13,14:59,2,21,0,124,24,5700,0.0,136800,24624,161424,Créance 30 j,Livraison,0,38.16,3,2024
30832,T02-240313-044142,2024-03-13,14:03,2,16,14976,17,2,975,0.0,1950,351,2301,Mobile Money,Magasin,0,3.22,3,2024
32534,T02-240313-044142,2024-03-13,10:05,2,1,20940,24,3,24475,0.08,67551,12159,79710,Mobile Money,Magasin,0,3373.8,3,2024
41597,T02-240313-044143,2024-03-13,12:49,2,1,13883,100,1,17800,0.0,17800,3204,21004,Espèces,Téléphone,0,2.38,3,2024
42318,T02-240313-044143,2024-03-13,13:42,2,21,11733,68,17,2600,0.03,42874,7717,50591,Espèces,Magasin,0,18.7,3,2024
54253,T02-240313-044143,2024-03-13,18:07,2,21,1583,95,6,11200,0.0,67200,12096,79296,Créance 30 j,Magasin,0,13.38,3,2024
58904,T02-240313-044144,2024-03-13,10:14,2,1,11934,78,10,29550,0.0,295500,53190,348690,Chèque,Magasin,0,54.1,3,2024
64423,T02-240313-044144,2024-03-13,14:50,2,11,11837,97,6,15600,0.08,86112,15500,101612,Mobile Money,Livraison,0,11.76,3,2024
64806,T02-240313-044144,2024-03-13,14:17,2,16,12889,62,2,3650,0.04,7008,1261,8269,Chèque,Livraison,0,1.94,3,2024
67132,T02-240313-044145,2024-03-13,13:40,2,1,22923,18,3,1000,0.0,3000,540,3540,Mobile Money,Livraison,0,13.14,3,2024
71154,T02-240313-044145,2024-03-13,12:35,2,6,8036,148,10,8000,0.0,80000,14400,94400,Virement,Téléphone,0,7.5,3,2024
71793,T02-240313-044145,2024-03-13,13:59,2,21,1014,85,3,11950,0.0,35850,6453,42303,Mobile Money,Magasin,0,9.54,3,2024
76612,T02-240313-044146,2024-03-13,17:24,2,1,0,58,1,5650,0.0,5650,1017,6667,Mobile Money,Magasin,0,1.24,3,2024
80858,T02-240313-044146,2024-03-13,10:10,2,16,17761,152,5,4475,0.04,21480,3866,25346,Mobile Money,Magasin,0,2.45,3,2024
92424,T02-240313-044146,2024-03-13,16:48,2,11,20695,5,6,4650,0.04,26784,4821,31605,Espèces,Téléphone,0,157.74,3,2024
96040,T02-240313-044147,2024-03-13,14:37,2,21,751,143,1,7825,0.0,7825,1408,9233,Créance 30 j,Livraison,0,0.73,3,2024
103983,T02-240313-044147,2024-03-13,10:03,2,21,10250,25,3,29150,0.0,87450,15741,103191,Créance 30 j,Magasin,0,4618.83,3,2024
109488,T02-240313-044147,2024-03-13,09:27,2,16,18390,26,3,20550,0.04,59184,10653,69837,Créance 30 j,Magasin,0,6676.02,3,2024
111125,T02-240313-044148,2024-03-13,08:14,2,11,5896,80,7,34650,0.04,232848,41913,274761,Espèces,Magasin,0,69.09,3,2024
116684,T02-240313-044148,2024-03-13,09:02,2,21,4684,53,4,4800,0.0,19200,3456,22656,Chèque,Livraison,0,5.92,3,2024
120891,T02-240313-044148,2024-03-13,11:49,2,6,6551,23,12,24725,0.04,284832,51270,336102,Mobile Money,Magasin,0,16892.52,3,2024
124927,T02-240313-044149,2024-03-13,14:09,2,1,23367,36,2,2400,0.04,4608,829,5437,Virement,Livraison,0,0.88,3,2024
126060,T02-240313-044149,2024-03-13,15:52,2,1,0,32,3,1925,0.0,5775,1040,6815,Espèces,Magasin,0,1.59,3,2024
139380,T02-240313-044149,2024-03-13,13:07,2,21,8132,10,13,4000,0.04,49920,8986,58906,Mobile Money,Magasin,0,443.95,3,2024
139673,T02-240313-044150,2024-03-13,07:35,2,1,1793,140,5,4750,0.08,21850,3933,25783,Espèces,Magasin,0,2.45,3,2024
141021,T02-240313-044150,2024-03-13,17:52,2,1,3129,84,2,29350,0.0,58700,10566,69266,Espèces,Magasin,0,11.66,3,2024
145963,T02-240313-044150,2024-03-13,14:28,2,1,0,150,3,4900,0.0,14700,2646,17346,Mobile Money,Livraison,0,1.56,3,2024
149927,T02-240313-044151,2024-03-13,11:40,2,6,2583,48,1,9975,0.0,9975,1796,11771,Virement,Magasin,0,1.6,3,2024
156873,T02-240313-044151,2024-03-13,10:29,2,6,0,122,30,6675,0.0,200250,36045,236295,Espèces,Magasin,0,21.3,3,2024
157627,T02-240313-044151,2024-03-13,08:05,2,1,10157,62,2,3475,0.08,6394,1151,7545,Espèces,Magasin,0,1.94,3,2024
164704,T02-240313-044152,2024-03-13,15:30,2,16,21846,16,1,650,0.0,650,117,767,Espèces,Magasin,0,2.9,3,2024
164952,T02-240313-044152,2024-03-13,09:18,2,16,6927,31,14,2375,0.04,31920,5746,37666,Espèces,Magasin,0,3.5,3,2024
167639,T02-240313-044152,2024-03-13,12:35,2,6,1458,21,6,1050,0.0,6300,1134,7434,Virement,Magasin,0,15.54,3,2024
168247,T02-240313-044153,2024-03-13,10:26,2,11,13100,56,4,4525,0.0,18100,3258,21358,Virement,Livraison,0,6.4,3,2024
175091,T02-240313-044153,2024-03-13,15:49,2,16,20041,148,12,8075,0.04,93024,16744,109768,Chèque,Livraison,0,9.0,3,2024
178327,T02-240313-044153,2024-03-13,11:18,2,21,13658,4,5,3950,0.08,18170,3271,21441,Mobile Money,Magasin,0,163.4,3,2024
179259,T02-240313-044154,2024-03-13,09:20,2,6,5419,25,9,29450,0.04,254448,45801,300249,Mobile Money,Livraison,0,13856.49,3,2024
182120,T02-240313-044154,2024-03-13,17:41,2,11,18880,93,3,7900,0.0,23700,4266,27966,Espèces,Magasin,0,7.17,3,2024
184890,T02-240313-044154,2024-03-13,12:06,2,6,0,96,4,16800,0.0,67200,12096,79296,Chèque,Livraison,0,7.04,3,2024
191549,T02-240313-044155,2024-03-13,07:17,2,1,16190,114,10,6050,0.04,58080,10454,68534,Chèque,Magasin,0,6.5,3,2024
204743,T02-240313-044155,2024-03-13,07:56,2,16,10666,38,3,2000,0.0,6000,1080,7080,Mobile Money,Livraison,0,1.74,3,2024
209097,T02-240313-044155,2024-03-13,18:01,2,1,18711,134,13,12500,0.0,162500,29250,191750,Espèces,Téléphone,0,239.2,3,2024
221470,T02-240313-044156,2024-03-13,16:57,2,1,22187,17,1,1000,0.0,1000,180,1180,Virement,Magasin,0,1.61,3,2024
221977,T02-240313-044156,2024-03-13,13:19,2,16,23294,34,1,1350,0.04,1296,233,1529,Virement,Magasin,0,0.4,3,2024
223641,T02-240313-044156,2024-03-13,10:18,2,21,17391,85,8,11925,0.0,95400,17172,112572,Espèces,Livraison,0,25.44,3,2024
224178,T02-240313-044157,2024-03-13,12:13,2,11,7082,97,3,15725,0.07,43873,7897,51770,Espèces,Téléphone,0,5.88,3,2024
231403,T02-240313-044157,2024-03-13,07:03,2,16,7203,38,-7,2000,0.0,-14000,-2520,-16520,Espèces,Livraison,1,-4.06,3,2024
238884,T02-240313-044157,2024-03-13,18:54,2,1,0,1,4,5700,0.0,22800,4104,26904,Virement,Magasin,0,132.68,3,2024
536,T03-240313-044158,2024-03-13,09:51,3,17,0,68,2,2475,0.0,4950,891,5841,Virement,Téléphone,0,2.2,3,2024
16531,T03-240313-044158,2024-03-13,11:53,3,2,3983,143,2,8075,0.0,16150,2907,19057,Espèces,Téléphone,0,1.46,3,2024
22130,T03-240313-044159,2024-03-13,08:40,3,2,1658,101,2,8575,0.04,16464,2964,19428,Mobile Money,Magasin,0,3.88,3,2024
22393,T03-240313-044159,2024-03-13,16:39,3,7,2027,1,21,5600,0.0,117600,21168,138768,Espèces,Magasin,0,696.57,3,2024
31574,T03-240313-044160,2024-03-13,07:01,3,12,2580,132,3,14225,0.0,42675,7682,50357,Chèque,Magasin,0,35.55,3,2024
40967,T03-240313-044160,2024-03-13,10:33,3,22,19967,152,21,4475,0.04,90216,16239,106455,Chèque,Magasin,0,10.29,3,2024
43432,T03-240313-044161,2024-03-13,13:31,3,17,0,80,13,33475,0.0,435175,78332,513507,Mobile Money,Magasin,0,128.31,3,2024
45159,T03-240313-044161,2024-03-13,18:32,3,2,10966,92,4,12125,0.0,48500,8730,57230,Espèces,Magasin,0,6.0,3,2024
56005,T03-240313-044162,2024-03-13,13:06,3,7,22319,53,1,5000,0.0,5000,900,5900,Chèque,Livraison,0,1.48,3,2024
56195,T03-240313-044162,2024-03-13,13:13,3,7,3857,28,6,22225,0.08,122682,22083,144765,Mobile Money,Magasin,0,7169.82,3,2024
57206,T03-240313-044163,2024-03-13,16:06,3,12,0,12,7,5900,0.0,41300,7434,48734,Créance 30 j,Magasin,0,394.03,3,2024
76236,T03-240313-044163,2024-03-13,07:25,3,7,17542,152,2,4400,0.0,8800,1584,10384,Créance 30 j,Téléphone,0,0.98,3,2024
78202,T03-240313-044164,2024-03-13,11:59,3,7,13733,33,1,2325,0.04,2232,402,2634,Virement,Magasin,0,0.48,3,2024
81699,T03-240313-044164,2024-03-13,10:09,3,2,4727,97,8,15250,0.04,117120,21082,138202,Espèces,Livraison,0,15.68,3,2024
82625,T03-240313-044165,2024-03-13,15:33,3,17,0,111,1,18475,0.0,18475,3326,21801,Chèque,Magasin,0,1.26,3,2024
94216,T03-240313-044165,2024-03-13,15:16,3,12,6387,26,3,19875,0.04,57240,10303,67543,Espèces,Magasin,0,6676.02,3,2024
107499,T03-240313-044166,2024-03-13,07:50,3,17,0,80,4,34025,0.0,136100,24498,160598,Espèces,Magasin,0,39.48,3,2024
127317,T03-240313-044166,2024-03-13,14:46,3,22,13666,137,3,4900,0.08,13524,2434,15958,Chèque,Magasin,0,1.89,3,2024
130505,T03-240313-044167,2024-03-13,12:29,3,7,18472,13,7,1350,0.04,9072,1633,10705,Chèque,Magasin,0,12.95,3,2024
131510,T03-240313-044167,2024-03-13,16:43,3,12,0,31,6,2375,0.0,14250,2565,16815,Virement,Livraison,0,1.5,3,2024
138214,T03-240313-044168,2024-03-13,16:25,3,2,2180,101,2,8975,0.04,17232,3102,20334,Espèces,Magasin,0,3.88,3,2024
147346,T03-240313-044168,2024-03-13,17:31,3,17,19179,128,7,16675,0.0,116725,21010,137735,Virement,Téléphone,0,106.96,3,2024
150671,T03-240313-044169,2024-03-13,18:58,3,2,4415,6,5,7550,0.0,37750,6795,44545,Mobile Money,Livraison,0,298.15,3,2024
162583,T03-240313-044169,2024-03-13,11:40,3,2,13276,29,4,1650,0.0,6600,1188,7788,Mobile Money,Magasin,0,1.2,3,2024
167358,T03-240313-044170,2024-03-13,10:20,3,12,5483,109,3,9000,0.04,25920,4666,30586,Mobile Money,Magasin,0,6.66,3,2024
175674,T03-240313-044170,2024-03-13,18:59,3,17,0,14,11,1325,0.0,14575,2624,17199,Créance 30 j,Magasin,0,47.08,3,2024
177283,T03-240313-044171,2024-03-13,09:40,3,12,10186,21,1,1050,0.04,1008,181,1189,Chèque,Magasin,0,2.59,3,2024
187533,T03-240313-044171,2024-03-13,14:37,3,22,11343,10,13,4225,0.04,52728,9491,62219,Espèces,Magasin,0,443.95,3,2024
190928,T03-240313-044172,2024-03-13,11:38,3,2,19849,59,3,7625,0.0,22875,4118,26993,Chèque,Livraison,0,2.94,3,2024
199996,T03-240313-044172,2024-03-13,14:37,3,17,13213,58,4,5675,0.04,21792,3923,25715,Virement,Magasin,0,4.96,3,2024
202693,T03-240313-044173,2024-03-13,12:51,3,7,0,15,43,950,0.0,40850,7353,48203,Mobile Money,Magasin,0,126.42,3,2024
208906,T03-240313-044173,2024-03-13,07:59,3,17,16150,15,44,950,0.03,40546,7298,47844,Mobile Money,Magasin,0,129.36,3,2024
210197,T03-240313-044174,2024-03-13,15:20,3,22,19439,131,2,9525,0.04,18288,3292,21580,Créance 30 j,Magasin,0,34.32,3,2024
229871,T03-240313-044174,2024-03-13,11:35,3,2,552,119,7,5225,0.04,35112,6320,41432,Créance 30 j,Magasin,0,5.32,3,2024
7089,T04-240313-044175,2024-03-13,12:31,4,3,3319,100,13,18300,0.04,228384,41109,269493,Mobile Money,Magasin,0,30.94,3,2024
10051,T04-240313-044175,2024-03-13,13:00,4,8,219,152,3,4350,0.0,13050,2349,15399,Espèces,Magasin,0,1.47,3,2024
22512,T04-240313-044176,2024-03-13,13:10,4,18,21208,50,4,5950,0.0,23800,4284,28084,Espèces,Magasin,0,5.4,3,2024
23255,T04-240313-044176,2024-03-13,15:26,4,18,16722,81,1,32950,0.0,32950,5931,38881,Espèces,Magasin,0,6.49,3,2024
23262,T04-240313-044177,2024-03-13,18:19,4,18,10192,97,13,16000,0.04,199680,35942,235622,Espèces,Téléphone,0,25.48,3,2024
35520,T04-240313-044177,2024-03-13,09:18,4,13,6261,127,1,17800,0.0,17800,3204,21004,Mobile Money,Magasin,0,13.11,3,2024
38980,T04-240313-044178,2024-03-13,09:44,4,8,9578,108,5,20425,0.0,102125,18382,120507,Mobile Money,Magasin,0,4.2,3,2024
45050,T04-240313-044178,2024-03-13,08:17,4,13,327,4,3,3850,0.04,11088,1996,13 084 FCFA,Mobile Money,Magasin,0,98.04,3,2024
45623,T04-240313-044179,2024-03-13,14:58,4,18,0,103,2,16200,0.0,32400,5832,38232,Mobile Money,Magasin,0,3.64,3,2024
48473,T04-240313-044179,2024-03-13,11:22,4,13,16862,12,11,6050,0.0,66550,11979,78529,Chèque,Magasin,0,619.19,3,2024
50655,T04-240313-044180,2024-03-13,11:20,4,18,9097,76,6,18900,0.08,104328,18779,123107,Espèces,Livraison,0,70.62,3,2024
51807,T04-240313-044180,2024-03-13,10:09,4,18,0,20,18,1450,0.0,26100,4698,30798,Chèque,Magasin,0,84.6,3,2024
60386,T04-240313-044181,2024-03-13,17:54,4,3,8441,104,5,17900,0.0,89500,16110,105610,Mobile Money,Téléphone,0,10.3,3,2024
69313,T04-240313-044181,2024-03-13,16:55,4,13,11365,95,9,11675,0.0,105075,18914,123989,Mobile Money,Livraison,0,20.07,3,2024
76110,T04-240313-044182,2024-03-13,08:07,4,13,0,27,3,15325,0.0,45975,8276,54251,Chèque,Magasin,0,5259.15,3,2024
79848,T04-240313-044182,2024-03-13,13:43,4,3,20456,151,1,6125,0.0,6125,1102,7227,Mobile Money,Magasin,0,0.58,3,2024
84698,T04-240313-044183,2024-03-13,07:43,4,3,12257,114,13,6150,0.04,76752,13815,90567,Mobile Money,Livraison,0,8.45,3,2024
96518,T04-240313-044183,2024-03-13,18:31,4,8,21618,77,10,27675,0.0,276750,49815,326565,Chèque,Magasin,0,71.5,3,2024
113306,T04-240313-044184,2024-03-13,13:07,4,8,21926,143,33,8125,0.0,268125,48262,316387,Espèces,Magasin,0,24.09,3,2024
116813,T04-240313-044184,2024-03-13,13:37,4,13,0,74,4,33325,0.0,133300,23994,157294,Mobile Money,Livraison,0,32.2,3,2024
133750,T04-240313-044185,2024-03-13,16:11,4,8,22792,154,4,5025,0.0,20100,3618,23718,Espèces,Magasin,0,1.44,3,2024
140532,T04-240313-044185,2024-03-13,14:00,4,18,582,1,8,5625,0.0,45000,8100,53100,Virement,Téléphone,0,265.36,3,2024
140556,T04-240313-044186,2024-03-13,18:11,4,3,0,30,-4,1475,0.0,-5900,-1062,-6962,Virement,Livraison,1,-1.64,3,2024
140663,T04-240313-044186,2024-03-13,17:28,4,8,22993,39,6,1475,0.04,8496,1529,10025,Espèces,Livraison,0,1.38,3,2024
