id_note,id_eleve,matiere,note,trimestre
N025320,E0254,maths,6.06,2
N025321,E0254,francais,8.39,2
N025322,E0254,sciences,10.48,2
N025323,E0254,anglais,8.8,2
N025324,E0254,histoire_geographie,8.24,2
N025330,E0254,maths,9.22,3
N025331,E0254,francais,10.49,3
N025332,E0254,sciences,9.4,3
N025333,E0254,anglais,6.79,3
N025334,E0254,histoire_geographie,9.89,3
N025410,E0255,maths,11.88,1
N025411,E0255,francais,11.64,1
N025412,E0255,sciences,11.39,1
N025413,E0255,anglais,9.42,1
N025414,E0255,histoire_geographie,10.45,1
N025420,E0255,maths,9.79,2
N025421,E0255,francais,11.63,2
N025422,E0255,sciences,11.22,2
N025423,E0255,anglais,13.55,2
N025424,E0255,histoire_geographie,9.69,2
N025430,E0255,maths,7.88,3
N025431,E0255,francais,10.93,3
N025432,E0255,sciences,12.21,3
N025433,E0255,anglais,9.83,3
N025434,E0255,histoire_geographie,11.64,3
N025510,E0256,maths,11.0,1
N025511,E0256,francais,8.51,1
N025512,E0256,sciences,10.66,1
N025513,E0256,anglais,7.53,1
N025514,E0256,histoire_geographie,11.69,1
N025520,E0256,maths,9.2,2
N025521,E0256,francais,10.7,2
N025522,E0256,sciences,10.35,2
N025523,E0256,anglais,9.61,2
N025524,E0256,histoire_geographie,12.39,2
N025530,E0256,maths,8.71,3
N025531,E0256,francais,13.78,3
N025532,E0256,sciences,11.3,3
N025533,E0256,anglais,10.1,3
N025534,E0256,histoire_geographie,10.33,3
N025610,E0257,maths,11.28,1
N025611,E0257,francais,16.06,1
N025612,E0257,sciences,12.53,1
N025613,E0257,anglais,13.17,1
N025614,E0257,histoire_geographie,11.53,1
N025620,E0257,maths,11.96,2
N025621,E0257,francais,13.02,2
N025622,E0257,sciences,13.5,2
N025623,E0257,anglais,12.65,2
N025624,E0257,histoire_geographie,14.76,2
N025630,E0257,maths,11.71,3
N025631,E0257,francais,12.67,3
N025632,E0257,sciences,14.32,3
N025633,E0257,anglais,12.13,3
N025634,E0257,histoire_geographie,14.06,3
N025710,E0258,maths,9.06,1
N025711,E0258,francais,10.03,1
N025712,E0258,sciences,10.39,1
N025713,E0258,anglais,8.73,1
N025714,E0258,histoire_geographie,10.12,1
N025720,E0258,maths,8.79,2
N025721,E0258,francais,9.05,2
N025722,E0258,sciences,9.7,2
N025723,E0258,anglais,8.73,2
N025724,E0258,histoire_geographie,13.36,2
N025730,E0258,maths,10.02,3
N025731,E0258,francais,10.41,3
N025732,E0258,sciences,9.24,3
N025733,E0258,anglais,8.48,3
N025734,E0258,histoire_geographie,11.88,3
N025810,E0259,maths,8.17,1
N025811,E0259,francais,8.31,1
N025812,E0259,sciences,7.63,1
N025813,E0259,anglais,9.92,1
N025814,E0259,histoire_geographie,10.82,1
N025820,E0259,maths,8.01,2
N025821,E0259,francais,9.54,2
N025822,E0259,sciences,8.94,2
N025823,E0259,anglais,9.04,2
N025824,E0259,histoire_geographie,10.06,2
N025830,E0259,maths,6.98,3
N025831,E0259,francais,8.73,3
N025832,E0259,sciences,6.31,3
N025833,E0259,anglais,8.08,3
N025834,E0259,histoire_geographie,10.43,3
N025910,E0260,maths,10.34,1
N025911,E0260,francais,9.64,1
N025912,E0260,sciences,10.67,1
N025913,E0260,anglais,10.05,1
N025914,E0260,histoire_geographie,11.88,1
N025920,E0260,maths,8.69,2
N025921,E0260,francais,10.8,2
N025922,E0260,sciences,8.58,2
N025923,E0260,anglais,8.41,2
N025924,E0260,histoire_geographie,11.15,2
N025930,E0260,maths,7.5,3
N025931,E0260,francais,11.18,3
N025932,E0260,sciences,8.86,3
N025933,E0260,anglais,10.21,3
N025934,E0260,histoire_geographie,12.38,3
N026010,E0261,maths,5.92,1
N026011,E0261,francais,7.94,1
N026012,E0261,sciences,8.12,1
N026013,E0261,anglais,8.72,1
N026014,E0261,histoire_geographie,9.09,1
N026020,E0261,maths,9.16,2
N026021,E0261,francais,8.45,2
N026022,E0261,sciences,7.88,2
N026023,E0261,anglais,8.33,2
N026024,E0261,histoire_geographie,8.83,2
N026030,E0261,maths,6.39,3
N026031,E0261,francais,8.95,3
N026032,E0261,sciences,9.26,3
N026033,E0261,anglais,8.69,3
N026034,E0261,histoire_geographie,6.29,3
N026110,E0262,maths,11.57,1
N026111,E0262,francais,11.37,1
N026112,E0262,sciences,11.51,1
N026113,E0262,anglais,11.73,1
N026114,E0262,histoire_geographie,12.07,1
N026120,E0262,maths,10.54,2
N026121,E0262,francais,13.39,2
N026122,E0262,sciences,12.06,2
N026123,E0262,anglais,12.02,2
N026124,E0262,histoire_geographie,13.84,2
N026130,E0262,maths,9.38,3
N026131,E0262,francais,12.05,3
N026132,E0262,sciences,11.77,3
N026133,E0262,anglais,9.71,3
N026134,E0262,histoire_geographie,11.72,3
N026210,E0263,maths,15.27,1
N026211,E0263,francais,15.36,1
N026212,E0263,sciences,13.74,1
N026213,E0263,anglais,14.72,1
N026214,E0263,histoire_geographie,16.82,1
N026220,E0263,maths,14.64,2
N026221,E0263,francais,14.54,2
N026222,E0263,sciences,15.64,2
N026223,E0263,anglais,14.11,2
N026224,E0263,histoire_geographie,16.6,2
N026230,E0263,maths,14.83,3
N026231,E0263,francais,14.55,3
N026232,E0263,sciences,14.44,3
N026233,E0263,anglais,12.3,3
N026234,E0263,histoire_geographie,14.73,3
N026310,E0264,maths,9.3,1
N026311,E0264,francais,10.54,1
N026312,E0264,sciences,11.48,1
N026313,E0264,anglais,10.39,1
N026314,E0264,histoire_geographie,10.51,1
N026320,E0264,maths,9.91,2
N026321,E0264,francais,11.22,2
N026322,E0264,sciences,8.68,2
N026323,E0264,anglais,9.28,2
N026324,E0264,histoire_geographie,10.83,2
N026330,E0264,maths,9.58,3
N026331,E0264,francais,12.33,3
N026332,E0264,sciences,9.66,3
N026333,E0264,anglais,9.27,3
N026334,E0264,histoire_geographie,9.99,3
N026410,E0265,maths,9.85,1
N026411,E0265,francais,11.59,1
N026412,E0265,sciences,10.7,1
N026413,E0265,anglais,9.15,1
N026414,E0265,histoire_geographie,12.12,1
N026420,E0265,maths,9.0,2
N026421,E0265,francais,10.25,2
N026422,E0265,sciences,9.75,2
N026423,E0265,anglais,9.5,2
N026424,E0265,histoire_geographie,11.95,2
N026430,E0265,maths,11.59,3
N026431,E0265,francais,11.06,3
N026432,E0265,sciences,9.4,3
N026433,E0265,anglais,10.22,3
N026434,E0265,histoire_geographie,11.49,3
N026510,E0266,maths,7.75,1
N026511,E0266,francais,9.4,1
N026512,E0266,sciences,12.36,1
N026513,E0266,anglais,9.54,1
N026514,E0266,histoire_geographie,11.8,1
N026520,E0266,maths,6.32,2
N026521,E0266,francais,9.21,2
N026522,E0266,sciences,10.53,2
N026523,E0266,anglais,10.32,2
N026524,E0266,histoire_geographie,10.77,2
N026530,E0266,maths,7.4,3
N026531,E0266,francais,9.85,3
N026532,E0266,sciences,10.12,3
N026533,E0266,anglais,8.19,3
N026534,E0266,histoire_geographie,10.82,3
N026610,E0267,maths,11.36,1
N026611,E0267,francais,11.89,1
N026612,E0267,sciences,13.95,1
N026613,E0267,anglais,10.92,1
N026614,E0267,histoire_geographie,14.25,1
N026620,E0267,maths,12.62,2
N026621,E0267,francais,12.56,2
N026622,E0267,sciences,12.13,2
N026623,E0267,anglais,12.01,2
N026624,E0267,histoire_geographie,12.55,2
N026630,E0267,maths,10.07,3
N026631,E0267,francais,12.67,3
N026632,E0267,sciences,11.25,3
N026633,E0267,anglais,12.78,3
N026634,E0267,histoire_geographie,14.98,3
N026710,E0268,maths,10.92,1
N026711,E0268,francais,10.72,1
N026712,E0268,sciences,10.27,1
N026713,E0268,anglais,11.97,1
N026714,E0268,histoire_geographie,11.03,1
N026720,E0268,maths,9.7,2
N026721,E0268,francais,11.3,2
N026722,E0268,sciences,11.34,2
N026723,E0268,anglais,12.43,2
N026724,E0268,histoire_geographie,11.36,2
N026730,E0268,maths,8.5,3
N026731,E0268,francais,11.19,3
N026732,E0268,sciences,12.2,3
N026733,E0268,anglais,10.19,3
N026734,E0268,histoire_geographie,12.99,3
N026810,E0269,maths,8.5,1
N026811,E0269,francais,9.95,1
N026812,E0269,sciences,8.95,1
N026813,E0269,anglais,9.53,1
N026814,E0269,histoire_geographie,12.05,1
N026820,E0269,maths,11.11,2
N026821,E0269,francais,9.51,2
N026822,E0269,sciences,8.07,2
N026823,E0269,anglais,7.36,2
N026824,E0269,histoire_geographie,10.36,2
N026830,E0269,maths,8.65,3
N026831,E0269,francais,8.41,3
N026832,E0269,sciences,9.7,3
N026833,E0269,anglais,11.95,3
N026834,E0269,histoire_geographie,11.98,3
N026910,E0270,maths,11.55,1
N026911,E0270,francais,11.2,1
N026912,E0270,sciences,10.68,1
N026913,E0270,anglais,11.45,1
N026914,E0270,histoire_geographie,13.57,1
N026920,E0270,maths,10.93,2
N026921,E0270,francais,12.55,2
N026922,E0270,sciences,14.6,2
N026923,E0270,anglais,11.55,2
N026924,E0270,histoire_geographie,11.29,2
N026930,E0270,maths,10.33,3
N026931,E0270,francais,13.48,3
N026932,E0270,sciences,14.2,3
N026933,E0270,anglais,13.95,3
N026934,E0270,histoire_geographie,14.82,3
N027010,E0271,maths,11.1,1
N027011,E0271,francais,17.16,1
N027012,E0271,sciences,12.55,1
N027013,E0271,anglais,14.74,1
N027014,E0271,histoire_geographie,16.3,1
N027020,E0271,maths,12.1,2
N027021,E0271,francais,14.28,2
N027022,E0271,sciences,13.45,2
N027023,E0271,anglais,14.22,2
N027024,E0271,histoire_geographie,14.81,2
N027030,E0271,maths,13.75,3
N027031,E0271,francais,16.9,3
N027032,E0271,sciences,13.02,3
N027033,E0271,anglais,14.09,3
N027034,E0271,histoire_geographie,15.65,3
N027110,E0272,maths,8.86,1
N027111,E0272,francais,9.59,1
N027112,E0272,sciences,7.53,1
N027113,E0272,anglais,7.82,1
N027114,E0272,histoire_geographie,7.79,1
N027120,E0272,maths,8.36,2
N027121,E0272,francais,5.88,2
N027122,E0272,sciences,7.55,2
N027123,E0272,anglais,6.82,2
N027124,E0272,histoire_geographie,9.17,2
N027130,E0272,maths,6.12,3
N027131,E0272,francais,8.14,3
N027132,E0272,sciences,7.96,3
N027133,E0272,anglais,6.43,3
N027134,E0272,histoire_geographie,8.8,3
N027210,E0273,maths,11.03,1
N027211,E0273,francais,15.04,1
N027212,E0273,sciences,13.47,1
N027213,E0273,anglais,13.12,1
N027214,E0273,histoire_geographie,17.69,1
N027220,E0273,maths,15.07,2
N027221,E0273,francais,15.25,2
N027222,E0273,sciences,15.37,2
N027223,E0273,anglais,14.76,2
N027224,E0273,histoire_geographie,15.32,2
N027230,E0273,maths,13.54,3
N027231,E0273,francais,13.99,3
N027232,E0273,sciences,14.71,3
N027233,E0273,anglais,15.66,3
N027234,E0273,histoire_geographie,15.15,3
N027310,E0274,maths,8.9,1
N027311,E0274,francais,10.05,1
N027312,E0274,sciences,9.18,1
N027313,E0274,anglais,10.75,1
N027314,E0274,histoire_geographie,9.84,1
N027320,E0274,maths,10.24,2
N027321,E0274,francais,12.2,2
N027322,E0274,sciences,8.82,2
N027323,E0274,anglais,8.73,2
N027324,E0274,histoire_geographie,7.45,2
N027330,E0274,maths,9.79,3
N027331,E0274,francais,9.6,3
N027332,E0274,sciences,7.75,3
N027333,E0274,anglais,9.82,3
N027334,E0274,histoire_geographie,10.14,3
N027410,E0275,maths,9.11,1
N027411,E0275,francais,9.58,1
N027412,E0275,sciences,12.42,1
N027413,E0275,anglais,9.6,1
N027414,E0275,histoire_geographie,10.85,1
N027420,E0275,maths,11.25,2
N027421,E0275,francais,11.62,2
N027422,E0275,sciences,9.23,2
N027423,E0275,anglais,10.46,2
N027424,E0275,histoire_geographie,13.49,2
N027430,E0275,maths,10.25,3
N027431,E0275,francais,8.01,3
N027432,E0275,sciences,12.47,3
N027433,E0275,anglais,9.91,3
N027434,E0275,histoire_geographie,11.01,3
N027510,E0276,maths,5.86,1
N027511,E0276,francais,7.84,1
N027512,E0276,sciences,9.24,1
N027513,E0276,anglais,7.38,1
N027514,E0276,histoire_geographie,10.41,1
N027520,E0276,maths,8.47,2
N027521,E0276,francais,6.57,2
N027522,E0276,sciences,7.22,2
N027523,E0276,anglais,9.92,2
N027524,E0276,histoire_geographie,5.78,2
N027530,E0276,maths,7.13,3
N027531,E0276,francais,6.84,3
N027532,E0276,sciences,8.3,3
N027533,E0276,anglais,6.71,3
N027534,E0276,histoire_geographie,8.51,3
N027610,E0277,maths,9.86,1
N027611,E0277,francais,11.17,1
N027612,E0277,sciences,9.64,1
N027613,E0277,anglais,8.33,1
N027614,E0277,histoire_geographie,9.15,1
N027620,E0277,maths,10.39,2
N027621,E0277,francais,10.44,2
N027622,E0277,sciences,9.3,2
N027623,E0277,anglais,9.11,2
N027624,E0277,histoire_geographie,10.06,2
N027630,E0277,maths,8.88,3
N027631,E0277,francais,9.62,3
N027632,E0277,sciences,10.84,3
N027633,E0277,anglais,10.14,3
N027634,E0277,histoire_geographie,9.76,3
N027710,E0278,maths,12.1,1
N027711,E0278,francais,13.28,1
N027712,E0278,sciences,13.34,1
N027713,E0278,anglais,13.05,1
N027714,E0278,histoire_geographie,15.22,1
N027720,E0278,maths,13.87,2
N027721,E0278,francais,14.0,2
N027722,E0278,sciences,10.74,2
N027723,E0278,anglais,12.44,2
N027724,E0278,histoire_geographie,15.52,2
N027730,E0278,maths,13.28,3
N027731,E0278,francais,11.56,3
N027732,E0278,sciences,14.98,3
N027733,E0278,anglais,15.94,3
N027734,E0278,histoire_geographie,15.23,3
N027810,E0279,maths,9.56,1
N027811,E0279,francais,12.26,1
N027812,E0279,sciences,8.67,1
N027813,E0279,anglais,9.24,1
N027814,E0279,histoire_geographie,10.14,1
N027820,E0279,maths,8.75,2
N027821,E0279,francais,8.84,2
N027822,E0279,sciences,9.86,2
N027823,E0279,anglais,7.07,2
N027824,E0279,histoire_geographie,10.98,2
N027830,E0279,maths,8.71,3
N027831,E0279,francais,8.89,3
N027832,E0279,sciences,9.82,3
N027833,E0279,anglais,8.28,3
N027834,E0279,histoire_geographie,10.79,3
N027910,E0280,maths,11.31,1
N027911,E0280,francais,11.07,1
N027912,E0280,sciences,9.18,1
N027913,E0280,anglais,11.04,1
N027914,E0280,histoire_geographie,10.84,1
N027920,E0280,maths,8.08,2
N027921,E0280,francais,10.18,2
N027922,E0280,sciences,11.31,2
N027923,E0280,anglais,10.5,2
N027924,E0280,histoire_geographie,11.18,2
N027930,E0280,maths,10.29,3
N027931,E0280,francais,11.1,3
N027932,E0280,sciences,10.93,3
N027933,E0280,anglais,10.83,3
N027934,E0280,histoire_geographie,10.52,3
N028010,E0281,maths,14.38,1
N028011,E0281,francais,13.73,1
N028012,E0281,sciences,14.04,1
N028013,E0281,anglais,14.19,1
N028014,E0281,histoire_geographie,15.0,1
N028020,E0281,maths,13.53,2
N028021,E0281,francais,14.68,2
N028022,E0281,sciences,13.14,2
N028023,E0281,anglais,14.53,2
N028024,E0281,histoire_geographie,14.87,2
N028030,E0281,maths,14.47,3
N028031,E0281,francais,14.7,3
N028032,E0281,sciences,16.89,3
N028033,E0281,anglais,12.5,3
N028034,E0281,histoire_geographie,15.9,3
N028110,E0282,maths,10.55,1
N028111,E0282,francais,11.38,1
N028112,E0282,sciences,11.82,1
N028113,E0282,anglais,12.17,1
N028114,E0282,histoire_geographie,11.03,1
N028120,E0282,maths,8.84,2
N028121,E0282,francais,11.1,2
N028122,E0282,sciences,13.87,2
N028123,E0282,anglais,11.47,2
N028124,E0282,histoire_geographie,13.88,2
N028130,E0282,maths,9.72,3
N028131,E0282,francais,10.92,3
N028132,E0282,sciences,10.64,3
N028133,E0282,anglais,12.48,3
N028134,E0282,histoire_geographie,11.63,3
N028210,E0283,maths,7.99,1
N028211,E0283,francais,8.72,1
N028212,E0283,sciences,8.05,1
N028213,E0283,anglais,7.8,1
N028214,E0283,histoire_geographie,7.71,1
N028220,E0283,maths,8.07,2
N028221,E0283,francais,8.18,2
N028222,E0283,sciences,8.85,2
N028223,E0283,anglais,7.84,2
N028224,E0283,histoire_geographie,7.89,2
N028230,E0283,maths,6.73,3
N028231,E0283,francais,10.38,3
N028232,E0283,sciences,10.14,3
N028233,E0283,anglais,7.06,3
N028234,E0283,histoire_geographie,10.42,3
N028310,E0284,maths,9.81,1
N028311,E0284,francais,11.25,1
N028312,E0284,sciences,10.4,1
N028313,E0284,anglais,8.0,1
N028314,E0284,histoire_geographie,7.79,1
N028320,E0284,maths,8.82,2
N028321,E0284,francais,8.49,2
N028322,E0284,sciences,8.88,2
N028323,E0284,anglais,9.98,2
N028324,E0284,histoire_geographie,8.63,2
N028330,E0284,maths,9.09,3
N028331,E0284,francais,9.65,3
N028332,E0284,sciences,9.71,3
N028333,E0284,anglais,9.46,3
N028334,E0284,histoire_geographie,8.9,3
N028410,E0285,maths,7.52,1
N028411,E0285,francais,8.1,1
N028412,E0285,sciences,9.26,1
N028413,E0285,anglais,7.18,1
N028414,E0285,histoire_geographie,9.51,1
N028420,E0285,maths,8.28,2
N028421,E0285,francais,7.67,2
N028422,E0285,sciences,7.24,2
N028423,E0285,anglais,8.36,2
N028424,E0285,histoire_geographie,12.02,2
N028430,E0285,maths,8.06,3
N028431,E0285,francais,8.45,3
N028432,E0285,sciences,6.58,3
N028433,E0285,anglais,9.35,3
N028434,E0285,histoire_geographie,10.1,3
N028510,E0286,maths,6.26,1
N028511,E0286,francais,8.67,1
N028512,E0286,sciences,6.84,1
N028513,E0286,anglais,6.81,1
N028514,E0286,histoire_geographie,9.91,1
N028520,E0286,maths,6.63,2
N028521,E0286,francais,8.31,2
N028522,E0286,sciences,7.56,2
N028523,E0286,anglais,4.74,2
N028524,E0286,histoire_geographie,9.71,2
N028530,E0286,maths,9.24,3
N028531,E0286,francais,6.66,3
N028532,E0286,sciences,6.17,3
N028533,E0286,anglais,6.68,3
N028534,E0286,histoire_geographie,7.85,3
N028610,E0287,maths,5.29,1
N028611,E0287,francais,8.09,1
N028612,E0287,sciences,6.32,1
N028613,E0287,anglais,8.74,1
N028614,E0287,histoire_geographie,8.41,1
N028620,E0287,maths,4.78,2
N028621,E0287,francais,9.39,2
N028622,E0287,sciences,7.92,2
N028623,E0287,anglais,5.37,2
N028624,E0287,histoire_geographie,7.38,2
N028630,E0287,maths,5.51,3
N028631,E0287,francais,7.39,3
N028632,E0287,sciences,7.65,3
N028633,E0287,anglais,7.74,3
N028634,E0287,histoire_geographie,8.91,3
N028710,E0288,maths,12.39,1
N028711,E0288,francais,13.16,1
N028712,E0288,sciences,12.57,1
N028713,E0288,anglais,11.97,1
N028714,E0288,histoire_geographie,15.55,1
N028720,E0288,maths,12.35,2
N028721,E0288,francais,13.9,2
N028722,E0288,sciences,12.87,2
N028723,E0288,anglais,14.56,2
N028724,E0288,histoire_geographie,13.03,2
N028730,E0288,maths,11.87,3
N028731,E0288,francais,10.82,3
N028732,E0288,sciences,13.13,3
N028733,E0288,anglais,10.93,3
N028734,E0288,histoire_geographie,12.0,3
N028810,E0289,maths,9.76,1
N028811,E0289,francais,11.06,1
N028812,E0289,sciences,10.53,1
N028813,E0289,anglais,8.3,1
N028814,E0289,histoire_geographie,10.79,1
N028820,E0289,maths,8.97,2
N028821,E0289,francais,12.19,2
N028822,E0289,sciences,11.74,2
N028823,E0289,anglais,9.72,2
N028824,E0289,histoire_geographie,12.28,2
N028830,E0289,maths,9.8,3
N028831,E0289,francais,9.46,3
N028832,E0289,sciences,11.16,3
N028833,E0289,anglais,9.88,3
N028834,E0289,histoire_geographie,10.49,3
N028910,E0290,maths,11.88,1
N028911,E0290,francais,13.47,1
N028912,E0290,sciences,12.89,1
N028913,E0290,anglais,14.1,1
N028914,E0290,histoire_geographie,12.5,1
N028920,E0290,maths,12.47,2
N028921,E0290,francais,15.41,2
N028922,E0290,sciences,13.14,2
N028923,E0290,anglais,13.25,2
N028924,E0290,histoire_geographie,14.69,2
N028930,E0290,maths,13.52,3
N028931,E0290,francais,13.32,3
N028932,E0290,sciences,15.21,3
N028933,E0290,anglais,15.14,3
N028934,E0290,histoire_geographie,14.68,3
N029010,E0291,maths,9.84,1
N029011,E0291,francais,8.87,1
N029012,E0291,sciences,9.39,1
N029013,E0291,anglais,11.55,1
N029014,E0291,histoire_geographie,8.08,1
N029020,E0291,maths,7.27,2
N029021,E0291,francais,11.06,2
N029022,E0291,sciences,9.5,2
N029023,E0291,anglais,9.08,2
N029024,E0291,histoire_geographie,10.57,2
N029030,E0291,maths,8.54,3
N029031,E0291,francais,9.91,3
N029032,E0291,sciences,8.0,3
N029033,E0291,anglais,9.58,3
N029034,E0291,histoire_geographie,10.43,3
N029110,E0292,maths,11.97,1
N029111,E0292,francais,12.64,1
N029112,E0292,sciences,12.15,1
N029113,E0292,anglais,12.75,1
N029114,E0292,histoire_geographie,14.0,1
N029120,E0292,maths,12.77,2
N029121,E0292,francais,13.2,2
N029122,E0292,sciences,13.72,2
N029123,E0292,anglais,12.1,2
N029124,E0292,histoire_geographie,13.29,2
N029130,E0292,maths,12.5,3
N029131,E0292,francais,12.82,3
N029132,E0292,sciences,12.3,3
N029133,E0292,anglais,12.84,3
N029134,E0292,histoire_geographie,14.01,3
N029210,E0293,maths,11.24,1
N029211,E0293,francais,11.58,1
N029212,E0293,sciences,13.23,1
N029213,E0293,anglais,10.58,1
N029214,E0293,histoire_geographie,15.49,1
N029220,E0293,maths,11.6,2
N029221,E0293,francais,14.09,2
N029222,E0293,sciences,10.69,2
N029223,E0293,anglais,12.04,2
N029224,E0293,histoire_geographie,13.76,2
N029230,E0293,maths,11.87,3
N029231,E0293,francais,12.5,3
N029232,E0293,sciences,12.68,3
N029233,E0293,anglais,10.37,3
N029234,E0293,histoire_geographie,12.2,3
N029310,E0294,maths,6.77,1
N029311,E0294,francais,10.58,1
N029312,E0294,sciences,10.43,1
N029313,E0294,anglais,9.59,1
N029314,E0294,histoire_geographie,10.53,1
N029320,E0294,maths,8.32,2
N029321,E0294,francais,10.03,2
N029322,E0294,sciences,7.63,2
N029323,E0294,anglais,10.4,2
N029324,E0294,histoire_geographie,11.94,2
N029330,E0294,maths,8.46,3
N029331,E0294,francais,10.68,3
N029332,E0294,sciences,8.85,3
N029333,E0294,anglais,10.57,3
N029334,E0294,histoire_geographie,9.75,3
N029410,E0295,maths,6.36,1
N029411,E0295,francais,9.01,1
N029412,E0295,sciences,9.14,1
N029413,E0295,anglais,11.8,1
N029414,E0295,histoire_geographie,9.98,1
N029420,E0295,maths,11.09,2
N029421,E0295,francais,9.42,2
N029422,E0295,sciences,11.42,2
N029423,E0295,anglais,11.73,2
N029424,E0295,histoire_geographie,10.43,2
N029430,E0295,maths,7.79,3
N029431,E0295,francais,10.54,3
N029432,E0295,sciences,9.02,3
N029433,E0295,anglais,10.2,3
N029434,E0295,histoire_geographie,11.38,3
N029510,E0296,maths,9.51,1
N029511,E0296,francais,8.88,1
N029512,E0296,sciences,8.93,1
N029513,E0296,anglais,8.85,1
N029514,E0296,histoire_geographie,9.7,1
N029520,E0296,maths,8.01,2
N029521,E0296,francais,10.85,2
N029522,E0296,sciences,9.44,2
N029523,E0296,anglais,9.43,2
N029524,E0296,histoire_geographie,10.13,2
N029530,E0296,maths,9.38,3
N029531,E0296,francais,9.74,3
N029532,E0296,sciences,8.47,3
N029533,E0296,anglais,7.43,3
N029534,E0296,histoire_geographie,12.53,3
N029610,E0297,maths,13.16,1
N029611,E0297,francais,10.85,1
N029612,E0297,sciences,12.06,1
N029613,E0297,anglais,14.48,1
N029614,E0297,histoire_geographie,11.61,1
N029620,E0297,maths,11.84,2
N029621,E0297,francais,14.24,2
N029622,E0297,sciences,13.93,2
N029623,E0297,anglais,12.17,2
N029624,E0297,histoire_geographie,11.41,2
N029630,E0297,maths,9.9,3
N029631,E0297,francais,11.93,3
N029632,E0297,sciences,14.09,3
